id,opeid,year,loan_default_rate
5182,1334,2012,18.2
5183,1217,2012,32.3
5184,543,2012,19.3
5185,34453,2012,31.4
5186,39696,2012,15.8
5187,764,2012,22.3
5188,7678,2012,16.8
5189,1122,2012,19.6
5190,3189,2012,14.5
5191,41514,2012,22.9
5192,3119,2012,24.1
5193,3998,2012,21.4
5194,21163,2012,19.5
5195,31158,2012,20.1
5196,10997,2012,22.5
5197,5599,2012,21.8
5198,38044,2012,21.5
5199,3582,2012,19
5200,30079,2012,22.3
5201,31593,2012,22.2
5202,41308,2012,22.5
5203,2362,2012,21.5
5204,2274,2012,24.2
5205,3283,2012,18.5
5206,2297,2012,18.3
5207,32804,2012,15.8
5208,36274,2012,16.3
5209,41203,2012,21.5
5210,21782,2012,15.5
5211,26164,2012,23.6
5212,21077,2012,25.3
5213,129,2012,20.2
5214,128,2012,22.3
5215,1335,2012,22.7
5216,35433,2012,21.4
5217,5306,2012,20.1
5218,23485,2012,16.4
5219,1545,2012,18.2
5220,2276,2012,19.7
5221,31281,2012,24.4
5222,2919,2012,20.1
5223,1118,2012,21.3
5224,38163,2012,13.9
5225,41519,2012,31.6
5226,20543,2012,20.6
5227,41324,2012,31.9
5228,26167,2012,21
5229,3936,2012,23.6
5230,3999,2012,18.6
5231,2426,2012,24.9
5232,21408,2012,32.9
5233,2433,2012,21.7
5234,1344,2012,25.7
5235,33273,2012,26.4
5236,21603,2012,23.7
5237,5498,2012,21
5238,1848,2012,22.4
5239,41657,2012,20.8
5240,2137,2012,19
5241,41411,2012,12
5242,1076,2012,22
5243,2074,2012,22.4
5244,6768,2012,17.1
5245,20693,2012,15.2
5246,1681,2012,19.4
5247,34096,2012,23.3
5248,25864,2012,12
5249,41927,2012,50
5250,2116,2012,22.4
5251,11046,2012,21.7
5252,5378,2012,21.8
5253,5697,2012,23.2
5254,2404,2012,18.9
5255,4033,2012,19.7
5256,901,2012,18.4
5257,38853,2012,22.4
5258,3602,2012,28.4
5259,7266,2012,21.3
5260,2484,2012,18.2
5261,2468,2012,22.5
5262,8862,2012,20.5
5263,10363,2012,26.6
5264,10858,2012,18.5
5265,3928,2012,21.7
5266,4743,2012,20
5267,2189,2012,14.8
5268,21661,2012,12.9
5269,30107,2012,18
5270,23623,2012,10.5
5271,30314,2012,
5272,4925,2012,20.2
5273,3583,2012,22.8
5274,5022,2012,17.7
5275,30151,2012,23.8
5276,21822,2012,17.3
5277,41515,2012,36.9
5278,304,2012,23
5279,4878,2012,21.2
5280,1113,2012,26.1
5281,23397,2012,18.7
5282,8543,2012,25.9
5283,21585,2012,21
5284,7491,2012,22.1
5285,3574,2012,19.5
5286,288,2012,14.2
5287,41625,2012,21.2
5288,31555,2012,11.1
5289,25728,2012,29.1
5290,2154,2012,16.9
5291,23141,2012,17.1
5292,712,2012,25.8
5293,3773,2012,20.3
5294,30353,2012,14.7
5295,22482,2012,21.8
5296,266,2012,22.6
5297,22375,2012,21.8
5298,1103,2012,15.6
5299,1242,2012,21.4
5300,41552,2012,13.8
5301,20565,2012,20
5302,37303,2012,23.3
5303,8303,2012,18.2
5304,2479,2012,20.7
5305,25889,2012,17.4
5306,3784,2012,16.9
5307,5223,2012,19.4
5308,224,2012,23.9
5309,2355,2012,24.5
5310,41414,2012,24
5311,41113,2012,19.2
5312,34567,2012,15.4
5313,30893,2012,20.2
5314,21884,2012,9.5
5315,35614,2012,15.7
5316,41602,2012,6.6
5317,492,2012,18.9
5318,40386,2012,20.4
5319,1223,2012,24.6
5320,41265,2012,47.2
5321,34684,2012,19.5
5322,10633,2012,22.2
5323,1619,2012,20.7
5324,1233,2012,23.2
5325,10487,2012,20.6
5326,1015,2012,23.2
5327,2263,2012,19.6
5328,7096,2012,13.8
5329,22695,2012,7.4
5330,7287,2012,21.1
5331,491,2012,25
5332,7582,2012,16.4
5333,2915,2012,21.5
5334,10736,2012,22.2
5335,5618,2012,23
5336,1648,2012,17.5
5337,8552,2012,19
5338,22208,2012,14.2
5339,38193,2012,23.3
5340,2405,2012,20.9
5341,9618,2012,21.4
5342,1493,2012,18.9
5343,4453,2012,18.6
5344,2664,2012,24.7
5345,21802,2012,22.9
5346,795,2012,22.9
5347,32103,2012,23.6
5348,10345,2012,20.7
5349,1865,2012,22.2
5350,4666,2012,15.9
5351,40373,2012,17.1
5352,12105,2012,26
5353,538,2012,15.9
5354,3994,2012,18.3
5355,11166,2012,20.5
5356,1275,2012,19.7
5357,1199,2012,13.5
5358,344801,2012,20.5
5359,22456,2012,26.3
5360,36276,2012,13.5
5361,96,2012,25
5362,8873,2012,10.1
5363,1046,2012,12.9
5364,10632,2012,17.2
5365,10111,2012,22.7
5366,41926,2012,40
5367,23531,2012,17.6
5368,79,2012,16.6
5369,20561,2012,13.5
5370,3759,2012,16.4
5371,22898,2012,22.8
5372,5387,2012,21.5
5373,851,2012,18.5
5374,1368,2012,20.2
5375,12064,2012,23.7
5376,2278,2012,24.9
5377,3674,2012,25.3
5378,3793,2012,21.6
5379,2341,2012,9.5
5380,42118,2012,23.3
5381,21066,2012,16.7
5382,22724,2012,21.8
5383,322,2012,19.4
5384,31203,2012,26.2
5385,2299,2012,15.6
5386,2151,2012,22.4
5387,36813,2012,26.6
5388,9466,2012,20.7
5389,2572,2012,12.8
5390,30306,2012,20.1
5391,448,2012,18.3
5392,9795,2012,22.6
5393,31043,2012,18
5394,1197,2012,16.7
5395,6977,2012,19.7
5396,23363,2012,20
5397,21451,2012,12.9
5398,10861,2012,20
5399,41177,2012,14.5
5400,25204,2012,21.4
5401,7658,2012,30.8
5402,2657,2012,20.2
5403,25693,2012,27.4
5404,147,2012,19
5405,2861,2012,23.1
5406,354,2012,20.4
5407,11167,2012,20.4
5408,2317,2012,24.9
5409,1901,2012,18
5410,1091,2012,20
5411,5448,2012,19.5
5412,41572,2012,20
5413,41153,2012,24.5
5414,227,2012,21.8
5415,3866,2012,19.9
5416,4625,2012,18.3
5417,2871,2012,18.6
5418,243,2012,22.1
5419,3809,2012,23.7
5420,6819,2012,19.3
5421,3501,2012,20.7
5422,3561,2012,16
5423,1282,2012,17
5424,37233,2012,21
5425,4158,2012,15.3
5426,4924,2012,25.2
5427,41402,2012,17.5
5428,2615,2012,22.2
5429,4507,2012,17.7
5430,6835,2012,23.4
5431,2936,2012,21.5
5432,10453,2012,20.3
5433,20836,2012,16.7
5434,13016,2012,22.4
5435,3504,2012,15.1
5436,377,2012,22.5
5437,4988,2012,15.7
5438,23441,2012,16.1
5439,1266,2012,18.8
5440,8955,2012,14.9
5441,6755,2012,18
5442,40513,2012,18.1
5443,23621,2012,21
5444,6867,2012,21.3
5445,22187,2012,14.2
5446,2302,2012,17
5447,2459,2012,18.4
5448,5624,2012,16.6
5449,8503,2012,14.9
5450,2052,2012,20.4
5451,8596,2012,14.3
5452,866,2012,11.4
5453,22001,2012,41.7
5454,6973,2012,10.7
5455,1202,2012,9.8
5456,41842,2012,17.3
5457,25183,2012,18.9
5458,358,2012,21.6
5459,2408,2012,19.4
5460,23262,2012,17.5
5461,7111,2012,20.2
5462,3546,2012,22.5
5463,5384,2012,22.6
5464,31275,2012,17.5
5465,21245,2012,21.6
5466,12989,2012,10.1
5467,41673,2012,21.3
5468,11145,2012,17.8
5469,3626,2012,20.4
5470,1504,2012,20
5471,4598,2012,21
5472,9942,2012,21.7
5473,25256,2012,14.8
5474,31804,2012,15.6
5475,10771,2012,10.9
5476,4845,2012,13.3
5477,747,2012,20.2
5478,106,2012,16.2
5479,34244,2012,13.9
5480,231,2012,15.9
5481,1273,2012,26.7
5482,5277,2012,13.5
5483,39633,2012,9.3
5484,7329,2012,18.8
5485,21005,2012,18.9
5486,21207,2012,18
5487,20753,2012,18.8
5488,30633,2012,17.9
5489,111,2012,20.3
5490,7871,2012,18.6
5491,41223,2012,4.4
5492,21801,2012,18.2
5493,1161,2012,17.1
5494,38713,2012,24.4
5495,26095,2012,21.2
5496,8038,2012,10.2
5497,1095,2012,24.6
5498,41307,2012,6
5499,30106,2012,16
5500,3213,2012,17.2
5501,2409,2012,23.3
5502,31563,2012,18.6
5503,6785,2012,19
5504,7437,2012,19.8
5505,1433,2012,14.8
5506,7644,2012,17.5
5507,22537,2012,23.3
5508,38385,2012,29.6
5509,4481,2012,12.9
5510,9157,2012,17.2
5511,1571,2012,15.3
5512,8145,2012,19.5
5513,4642,2012,22.8
5514,4075,2012,21.2
5515,2251,2012,18.7
5516,676,2012,19
5517,4502,2012,16.6
5518,2413,2012,22.1
5519,2411,2012,21.1
5520,3766,2012,22.2
5521,5245,2012,16.9
5522,2167,2012,16.7
5523,576,2012,23.4
5524,3637,2012,21.6
5525,8228,2012,13.6
5526,41549,2012,20.5
5527,40143,2012,17.5
5528,31163,2012,13
5529,7047,2012,24
5530,37463,2012,24.5
5531,12672,2012,15.3
5532,34334,2012,24.6
5533,30307,2012,21.4
5534,2362,2012,18.3
5535,30108,2012,12.8
5536,3157,2012,23
5537,539,2012,18.3
5538,23427,2012,11.3
5539,41851,2012,23.5
5540,31045,2012,16.8
5541,31091,2012,20.7
5542,41506,2012,23.3
5543,22092,2012,50
5544,152,2012,18.2
5545,2328,2012,20.4
5546,21171,2012,19.7
5547,7316,2012,20.5
5548,1226,2012,22.9
5549,1124,2012,16.3
5550,256,2012,17.3
5551,8494,2012,19.4
5552,1111,2012,24.5
5553,41503,2012,21.4
5554,32364,2012,30.5
5555,2678,2012,21.3
5556,3991,2012,18.8
5557,8304,2012,16.3
5558,24911,2012,21.8
5559,2277,2012,25.9
5560,7536,2012,25
5561,3596,2012,17.2
5562,30153,2012,14.1
5563,1224,2012,21.4
5564,25259,2012,16.4
5565,41581,2012,20
5566,1285,2012,18.4
5567,5313,2012,19.7
5568,1877,2012,20.3
5569,6815,2012,24.7
5570,3158,2012,23.9
5571,1875,2012,22.3
5572,6787,2012,15
5573,154,2012,14.7
5574,3447,2012,18.8
5575,5019,2012,19.2
5576,38393,2012,9.3
5577,41241,2012,25.8
5578,8896,2012,18.1
5579,359,2012,20.4
5580,4692,2012,23.4
5581,8677,2012,17
5582,2916,2012,19.7
5583,25336,2012,18.3
5584,12813,2012,14.7
5585,40165,2012,22.9
5586,32753,2012,17.1
5587,12015,2012,19.9
5588,3068,2012,18.6
5589,6753,2012,20.1
5590,2863,2012,21.9
5591,2424,2012,16.4
5592,2489,2012,15.6
5593,191,2012,13.7
5594,8076,2012,17.9
5595,39104,2012,16
5596,5008,2012,14.1
5597,20661,2012,36
5598,23382,2012,23.5
5599,25738,2012,8.5
5600,21109,2012,12.3
5601,40933,2012,14.2
5602,1843,2012,17.9
5603,9744,2012,15.4
5604,1471,2012,20.8
5605,2339,2012,17.5
5606,11864,2012,22.7
5607,1921,2012,16.2
5608,3553,2012,18.8
5609,40393,2012,25.7
5610,3106,2012,18.9
5611,9928,2012,17.1
5612,3933,2012,20
5613,11481,2012,11.3
5614,1728,2012,16.2
5615,21562,2012,18.5
5616,39993,2012,12.5
5617,22512,2012,14.1
5618,1917,2012,2.9
5619,1475,2012,21.1
5620,21006,2012,17.5
5621,2962,2012,18.2
5622,1652,2012,11.2
5623,1201,2012,15.4
5624,7779,2012,17.4
5625,1669,2012,16.6
5626,2541,2012,20.8
5627,1612,2012,13.9
5628,1308,2012,23.3
5629,4743,2012,
5630,9892,2012,17.4
5631,30115,2012,10.5
5632,5622,2012,0
5633,6804,2012,18.4
5634,2862,2012,17.2
5635,2396,2012,15.5
5636,32723,2012,19.1
5637,36614,2012,0
5638,39883,2012,14.9
5639,41711,2012,12.2
5640,41299,2012,12.8
5641,39213,2012,13.5
5642,41703,2012,28.5
5643,22787,2012,12.9
5644,31038,2012,25
5645,6938,2012,19
5646,4003,2012,20.3
5647,2006,2012,15.8
5648,32783,2012,14.9
5649,3805,2012,14.1
5650,149,2012,15
5651,5621,2012,12.5
5652,7351,2012,22.5
5653,2879,2012,15
5654,4549,2012,14.6
5655,1026,2012,13.6
5656,30816,2012,7
5657,21549,2012,12.5
5658,3611,2012,15
5659,9914,2012,14.7
5660,1968,2012,22
5661,7686,2012,18.8
5662,376,2012,17.2
5663,7781,2012,23.2
5664,3554,2012,22.9
5665,3524,2012,29.8
5666,22859,2012,14.7
5667,37503,2012,19.1
5668,22978,2012,7.4
5669,41264,2012,21.5
5670,23492,2012,35.4
5671,41844,2012,40
5672,10652,2012,18.5
5673,303,2012,16.7
5674,7171,2012,14.3
5675,1193,2012,18.4
5676,10056,2012,14.7
5677,1294,2012,15.6
5678,31152,2012,16.8
5679,32183,2012,13.3
5680,2499,2012,22.6
5681,22119,2012,10.3
5682,40013,2012,10.2
5683,41256,2012,23.6
5684,38553,2012,23.6
5685,31103,2012,22
5686,38223,2012,19.4
5687,33683,2012,16.8
5688,12362,2012,13.5
5689,3172,2012,24.4
5690,26175,2012,10.6
5691,35904,2012,21.7
5692,8855,2012,24.6
5693,2356,2012,17.8
5694,23112,2012,21.4
5695,41327,2012,13.3
5696,13029,2012,11.8
5697,10319,2012,10.3
5698,10362,2012,18
5699,3609,2012,17.1
5700,33583,2012,14.8
5701,22018,2012,17.7
5702,2651,2012,17.4
5703,2294,2012,17.9
5704,32963,2012,20.4
5705,20774,2012,12.1
5706,1362,2012,21.2
5707,3603,2012,14.8
5708,8659,2012,17.5
5709,33563,2012,23.1
5710,30235,2012,20.1
5711,21434,2012,20
5712,8645,2012,19.8
5713,1028,2012,30
5714,36463,2012,19.5
5715,30282,2012,12.3
5716,41776,2012,14.2
5717,8864,2012,7.8
5718,7532,2012,17.5
5719,34223,2012,20.5
5720,6788,2012,15.9
5721,357,2012,25.2
5722,5276,2012,18.9
5723,23582,2012,20.1
5724,30611,2012,15.4
5725,22584,2012,12.1
5726,41919,2012,9.7
5727,4156,2012,7.8
5728,22758,2012,16.3
5729,2491,2012,16.6
5730,4926,2012,20.9
5731,23616,2012,14.2
5732,2335,2012,18.5
5733,23063,2012,16.1
5734,2926,2012,21.8
5735,104,2012,17.2
5736,20983,2012,18.3
5737,20896,2012,14.5
5738,31004,2012,22.4
5739,1857,2012,20.2
5740,151,2012,17.6
5741,778,2012,15.6
5742,12088,2012,17.7
5743,5264,2012,18.3
5744,1261,2012,17.4
5745,22381,2012,24.4
5746,22039,2012,16.4
5747,41469,2012,23.8
5748,37834,2012,20.7
5749,2917,2012,31.2
5750,22675,2012,24.2
5751,38273,2012,20.4
5752,2303,2012,17.3
5753,9763,2012,19.4
5754,3446,2012,19.3
5755,3563,2012,16.9
5756,9412,2012,12.6
5757,7669,2012,12.6
5758,2557,2012,18.6
5759,2183,2012,17.9
5760,21662,2012,14.1
5761,318,2012,20.2
5762,1186,2012,17.9
5763,40673,2012,14.2
5764,41209,2012,18.1
5765,3494,2012,21.3
5766,23502,2012,10.7
5767,12295,2012,9
5768,41949,2012,18
5769,26142,2012,18.5
5770,1013,2012,18.3
5771,6782,2012,14.8
5772,24955,2012,16.5
5773,1784,2012,19.4
5774,8597,2012,21.9
5775,7839,2012,10.8
5776,22306,2012,23.2
5777,1086,2012,15.6
5778,41054,2012,27.3
5779,26071,2012,24.1
5780,30842,2012,16.6
5781,20618,2012,14.2
5782,25312,2012,23.6
5783,9185,2012,16.8
5784,315,2012,17.8
5785,9544,2012,20.1
5786,3668,2012,17.4
5787,2869,2012,16.8
5788,329,2012,19.6
5789,1513,2012,15.9
5790,34343,2012,15.6
5791,3813,2012,23
5792,3931,2012,18.9
5793,1269,2012,17.9
5794,41494,2012,11.7
5795,7187,2012,19.6
5796,10406,2012,14.4
5797,1181,2012,10.1
5798,3145,2012,19.3
5799,12586,2012,18.1
5800,1005,2012,15.6
5801,249,2012,15.7
5802,10027,2012,16.4
5803,25412,2012,11.6
5804,12165,2012,18.3
5805,474,2012,15
5806,30432,2012,16.5
5807,1361,2012,19
5808,9826,2012,15.1
5809,9032,2012,16.4
5810,22637,2012,10.7
5811,22796,2012,12.5
5812,927,2012,15.3
5813,1566,2012,20.2
5814,26236,2012,18.1
5815,378,2012,17.3
5816,23519,2012,20.3
5817,4938,2012,18.9
5818,4999,2012,16.9
5819,1747,2012,18.5
5820,3711,2012,10.9
5821,2087,2012,19.2
5822,164,2012,11.8
5823,20735,2012,24.4
5824,8635,2012,20.1
5825,1557,2012,14
5826,1643,2012,20.2
5827,41423,2012,17.5
5828,952,2012,23.5
5829,21796,2012,27.8
5830,1013,2012,14
5831,1239,2012,9.4
5832,1522,2012,20
5833,22281,2012,19.1
5834,2269,2012,21.6
5835,11744,2012,15.2
5836,41169,2012,26.6
5837,41499,2012,42.2
5838,41013,2012,21
5839,34754,2012,29.1
5840,30961,2012,15.2
5841,21328,2012,28.1
5842,7204,2012,12.8
5843,37764,2012,17
5844,787,2012,15.3
5845,10779,2012,17.5
5846,1002,2012,17.2
5847,1107,2012,18
5848,30344,2012,14.8
5849,6836,2012,18.5
5850,1228,2012,15.3
5851,36506,2012,3.8
5852,23182,2012,17.6
5853,6865,2012,14.5
5854,2427,2012,20.8
5855,3956,2012,20.2
5856,11667,2012,11.3
5857,21921,2012,12.8
5858,41833,2012,15.1
5859,41192,2012,18.9
5860,20814,2012,18.4
5861,10266,2012,17.1
5862,42031,2012,23
5863,1519,2012,18.8
5864,10391,2012,20.8
5865,159,2012,15.7
5866,1467,2012,14.8
5867,3162,2012,18.9
5868,20757,2012,16.7
5869,21323,2012,11.5
5870,41194,2012,16.4
5871,5535,2012,15.8
5872,37773,2012,14.5
5873,30185,2012,15.1
5874,12293,2012,6.1
5875,22063,2012,1.9
5876,21924,2012,5.7
5877,31082,2012,15.6
5878,31269,2012,7.8
5879,1528,2012,19.5
5880,3249,2012,17.5
5881,3231,2012,15
5882,4619,2012,19.8
5883,4452,2012,12.7
5884,30722,2012,16.7
5885,22539,2012,19.5
5886,23122,2012,19.5
5887,2074,2012,16.3
5888,4618,2012,20.4
5889,1582,2012,18.4
5890,3996,2012,20.3
5891,3808,2012,17.1
5892,41431,2012,16.3
5893,2995,2012,15.5
5894,37633,2012,9
5895,41472,2012,17.3
5896,22427,2012,11.2
5897,37485,2012,20.5
5898,4146,2012,12.5
5899,39443,2012,17.5
5900,41273,2012,5
5901,8871,2012,13.6
5902,7549,2012,14.6
5903,10364,2012,14
5904,22378,2012,17.2
5905,2951,2012,14.4
5906,5372,2012,17.7
5907,21536,2012,14.7
5908,1484,2012,15.6
5909,3993,2012,16.2
5910,21907,2012,10.9
5911,12693,2012,18.4
5912,34803,2012,11.1
5913,30838,2012,22
5914,1044,2012,18.7
5915,25561,2012,9.1
5916,31444,2012,16.9
5917,41732,2012,23.3
5918,3796,2012,16.6
5919,21571,2012,14.2
5920,23263,2012,9.2
5921,1523,2012,14.4
5922,1006,2012,16.1
5923,8863,2012,16.7
5924,1909,2012,17.9
5925,2601,2012,11.7
5926,1031,2012,23.2
5927,5339,2012,19.6
5928,126,2012,31.6
5929,4947,2012,15.5
5930,12182,2012,11
5931,32243,2012,12.6
5932,41784,2012,0
5933,13039,2012,17
5934,21584,2012,17.1
5935,4595,2012,18
5936,2874,2012,14.1
5937,25943,2012,22
5938,4004,2012,13.9
5939,3776,2012,14.3
5940,30987,2012,13.6
5941,3156,2012,23.6
5942,32533,2012,6.6
5943,41474,2012,24.6
5944,3067,2012,12.2
5945,4844,2012,13.7
5946,6656,2012,13.2
5947,4992,2012,19.9
5948,5301,2012,16.9
5949,4587,2012,18.3
5950,4608,2012,16.7
5951,1275,2012,18.1
5952,20635,2012,10.6
5953,2439,2012,13.6
5954,5265,2012,13.6
5955,8308,2012,14.4
5956,12031,2012,8.4
5957,1088,2012,16.2
5958,2649,2012,8.5
5959,11866,2012,15.8
5960,22809,2012,9.5
5961,20921,2012,14.7
5962,2312,2012,10.5
5963,1971,2012,17
5964,34335,2012,6.9
5965,3273,2012,16.1
5966,4076,2012,18.5
5967,2872,2012,17
5968,3549,2012,19.9
5969,30646,2012,15.1
5970,34933,2012,18.5
5971,1906,2012,12.9
5972,2461,2012,15.2
5973,1441,2012,14.6
5974,5006,2012,20.3
5975,3272,2012,12.7
5976,2169,2012,15.4
5977,8848,2012,15.9
5978,1359,2012,20.3
5979,1285,2012,17.2
5980,9549,2012,18.4
5981,21068,2012,14.6
5982,222,2012,21.3
5983,10761,2012,12.1
5984,12907,2012,20.2
5985,39233,2012,17.3
5986,2456,2012,13
5987,25083,2012,14
5988,2063,2012,15.5
5989,9543,2012,16.1
5990,5525,2012,15.4
5991,6871,2012,12.4
5992,5,2012,13.2
5993,3601,2012,21.1
5994,23301,2012,15.7
5995,3608,2012,15.2
5996,9314,2012,17.9
5997,22949,2012,15.3
5998,7305,2012,21.6
5999,41302,2012,15.7
6000,20924,2012,10.5
6001,25227,2012,16.6
6002,5452,2012,17.9
6003,9786,2012,10.6
6004,41562,2012,14.6
6005,21482,2012,27.7
6006,12584,2012,14.3
6007,1543,2012,14.5
6008,4861,2012,14.2
6009,9912,2012,15.8
6010,9507,2012,12.6
6011,1864,2012,18
6012,3826,2012,16.6
6013,7936,2012,18.8
6014,382,2012,20.9
6015,22878,2012,13
6016,2514,2012,18.7
6017,2295,2012,13.8
6018,1338,2012,17.9
6019,8495,2012,16.1
6020,23233,2012,20
6021,34793,2012,18
6022,363,2012,19.7
6023,2471,2012,14
6024,41429,2012,15.6
6025,2864,2012,15.8
6026,286,2012,12.8
6027,30116,2012,12.9
6028,26031,2012,10.9
6029,30352,2012,18.3
6030,4145,2012,9.5
6031,8132,2012,15.6
6032,1279,2012,22.4
6033,33733,2012,14.2
6034,30234,2012,2.6
6035,21138,2012,4.8
6036,4007,2012,15
6037,2057,2012,18.1
6038,8903,2012,13.5
6039,21002,2012,13.7
6040,1752,2012,14
6041,10813,2012,10.7
6042,1742,2012,9.8
6043,10963,2012,13.3
6044,41408,2012,13.8
6045,36963,2012,14.6
6046,5294,2012,14.1
6047,681,2012,13.6
6048,735,2012,14.5
6049,3625,2012,13.8
6050,21727,2012,15.5
6051,1587,2012,20.4
6052,1292,2012,28.2
6053,2254,2012,11.9
6054,20683,2012,15.5
6055,41632,2012,7.2
6056,36103,2012,16.6
6057,41796,2012,28.5
6058,3712,2012,13.2
6059,10684,2012,16.2
6060,23614,2012,15
6061,22769,2012,11.8
6062,20789,2012,12.8
6063,381,2012,17.6
6064,4506,2012,11.1
6065,3792,2012,10.3
6066,3141,2012,13.3
6067,3146,2012,21.3
6068,1182,2012,16.8
6069,3943,2012,11.1
6070,22385,2012,12.8
6071,41337,2012,9.4
6072,21544,2012,15.6
6073,41561,2012,41.6
6074,32933,2012,19
6075,21136,2012,17.7
6076,2875,2012,14.1
6077,10491,2012,14.8
6078,30718,2012,17.5
6079,3662,2012,17.3
6080,2004,2012,15.7
6081,4673,2012,15.7
6082,675,2012,17
6083,25769,2012,13.3
6084,2089,2012,14.5
6085,1805,2012,12.8
6086,5757,2012,14.8
6087,2393,2012,13.6
6088,12652,2012,14.1
6089,12425,2012,17.6
6090,22664,2012,8.5
6091,30644,2012,16.2
6092,22116,2012,19.3
6093,4166,2012,0
6094,8939,2012,5.1
6095,3764,2012,15.1
6096,8878,2012,13
6097,5263,2012,14.7
6098,1028,2012,16.8
6099,11745,2012,19.4
6100,2205,2012,10.6
6101,215,2012,15.4
6102,1162,2012,20.1
6103,5461,2012,10.6
6104,24915,2012,19.8
6105,23268,2012,23.2
6106,25607,2012,21.4
6107,1485,2012,19.3
6108,30662,2012,8.8
6109,41274,2012,14.1
6110,39703,2012,3
6111,41597,2012,0
6112,38744,2012,18.1
6113,23515,2012,12.7
6114,41898,2012,11.7
6115,10195,2012,14.9
6116,31151,2012,13.2
6117,22788,2012,13.3
6118,25844,2012,15.3
6119,31013,2012,11.4
6120,8504,2012,14.1
6121,21686,2012,17.6
6122,34114,2012,13.6
6123,21958,2012,14.2
6124,9976,2012,13.9
6125,1655,2012,13.5
6126,21728,2012,12.9
6127,41649,2012,31.4
6128,21345,2012,15.6
6129,1881,2012,15.3
6130,10148,2012,17.7
6131,8221,2012,17.1
6132,4898,2012,19.4
6133,7191,2012,13.1
6134,384,2012,13.2
6135,20995,2012,13.4
6136,2068,2012,17.9
6137,1514,2012,5.2
6138,1701,2012,15.4
6139,1983,2012,12.9
6140,3758,2012,15.9
6141,3811,2012,8.6
6142,12589,2012,13.5
6143,12051,2012,10.7
6144,34263,2012,19.8
6145,3079,2012,15.3
6146,31019,2012,12.9
6147,1477,2012,15.3
6148,237,2012,13.3
6149,835,2012,14.9
6150,1575,2012,14.4
6151,10176,2012,15.6
6152,1428,2012,11.9
6153,11824,2012,16.5
6154,2012,2012,14.7
6155,3539,2012,17.7
6156,22042,2012,14.2
6157,21928,2012,15.8
6158,20555,2012,18.4
6159,3016,2012,6
6160,22356,2012,2.6
6161,30357,2012,12.2
6162,41275,2012,18.9
6163,40823,2012,31.4
6164,11727,2012,12.4
6165,30086,2012,12.4
6166,22033,2012,14.9
6167,23608,2012,17
6168,991,2012,14.2
6169,2168,2012,17.3
6170,26161,2012,10.3
6171,9647,2012,13.9
6172,2373,2012,13.6
6173,3812,2012,14.2
6174,9259,2012,18.2
6175,34293,2012,19.2
6176,1916,2012,14.7
6177,393,2012,12.6
6178,7691,2012,10.3
6179,3178,2012,19.4
6180,2226,2012,13.4
6181,22227,2012,16
6182,252,2012,12.6
6183,9078,2012,10
6184,4889,2012,22
6185,21597,2012,17.2
6186,37293,2012,15.7
6187,42527,2012,
6188,30299,2012,8.9
6189,2935,2012,15.3
6190,41509,2012,12.5
6191,30514,2012,0
6192,30215,2012,20
6193,456,2012,10.8
6194,21265,2012,18.1
6195,42045,2012,0
6196,7933,2012,13.1
6197,1401,2012,13.1
6198,3941,2012,13
6199,1512,2012,16.3
6200,26009,2012,11.5
6201,1017,2012,14.6
6202,30669,2012,25
6203,2991,2012,13.7
6204,41702,2012,14.9
6205,1236,2012,8
6206,255,2012,8.5
6207,37634,2012,14.4
6208,522,2012,13
6209,21274,2012,17.8
6210,2596,2012,14.1
6211,41173,2012,12.2
6212,39733,2012,15
6213,25578,2012,16.1
6214,1166,2012,16.8
6215,39396,2012,11.7
6216,22562,2012,11.8
6217,21586,2012,13.2
6218,41802,2012,2.5
6219,41043,2012,6
6220,41532,2012,9.3
6221,21799,2012,13.2
6222,711,2012,13.6
6223,8404,2012,13
6224,22025,2012,14.7
6225,3309,2012,11.7
6226,5001,2012,15.6
6227,3791,2012,13.5
6228,19,2012,15.8
6229,3781,2012,11.4
6230,9981,2012,14.9
6231,7296,2012,11.1
6232,21173,2012,17.8
6233,2529,2012,15.7
6234,37524,2012,16.2
6235,22897,2012,6.9
6236,25443,2012,17.5
6237,4124,2012,16
6238,1346,2012,14.4
6239,9163,2012,15.8
6240,25911,2012,16.2
6241,10387,2012,14.8
6242,6807,2012,15.1
6243,12954,2012,16.1
6244,5373,2012,14.9
6245,37974,2012,15.5
6246,3133,2012,12.5
6247,1019,2012,10.2
6248,3294,2012,12.5
6249,9764,2012,8
6250,3642,2012,15.4
6251,148,2012,14.7
6252,7804,2012,10.9
6253,2624,2012,10.7
6254,3154,2012,15.3
6255,10489,2012,11
6256,4866,2012,10.2
6257,23413,2012,14.4
6258,9831,2012,11.6
6259,22955,2012,12.9
6260,42035,2012,0
6261,30274,2012,3.6
6262,25623,2012,18.4
6263,923,2012,20.7
6264,9748,2012,15.1
6265,1581,2012,15.6
6266,1089,2012,17.1
6267,4788,2012,12.6
6268,2106,2012,16
6269,2876,2012,13.4
6270,2174,2012,15.2
6271,1541,2012,16.9
6272,287,2012,15.5
6273,2597,2012,10.4
6274,7297,2012,13.2
6275,7119,2012,12.2
6276,3174,2012,11.4
6277,10434,2012,13.5
6278,2296,2012,5.7
6279,21113,2012,14.5
6280,3685,2012,9.8
6281,30686,2012,19.3
6282,41553,2012,6.4
