UNITID,cohort_status8,cohort_status13,cohort_status15,cohort_status29,cohort_status30,under_certi_award_level1,under_degree_award_level3,grad_degree_award_level7,grad_certi_award_level6,total_studentcount_1,undrgradstudentcount_2,gradstudentcount_4,inst_activity_type,inst_act_ugcredit_hrs,inst_act_gradcredit_hrs,ug_student_perthousandstudent,ug_average_sch_studentperay,grad_average_sch_studentperay,ug_degrees_perthousand_ugstudent,ug_certi_perthousand_ugstudent,graddegree_perthousandgradstudent,grad_certi_perthousand_gradstudent,bachelordegree_4yeargradrate,bachelordegree_6yeargradrate,associatedegree_certi3yeargradrate
236896,310,63,27,0,0,0,24,262,0,2155,1836,319,2,73305,9141,852,40,28.65517241,13.07189542,0,821.3166144,0,0.203225806,0.087096774,NULL
236939,3391,1408,104,0,0,334,0,1462,668,31351,25967,5384,2,651244,79003,829,26,14.6736627,0,12.8624793,271.5453195,124.0713224,0.41521675,0.030669419,NULL
236948,5377,3296,167,0,0,0,0,6872,0,50006,34652,15354,2,1335304,380669,693,39,24.79282272,0,0,447.5706656,0,0.612981216,0.031058211,NULL
236975,0,0,0,499,140,534,1402,0,0,4837,4837,0,2,132563,,1000,28,NULL,289.84908,110.3990076,NULL,NULL,NULL,NULL,0.280561122
236993,0,0,0,203,135,0,10,0,0,520,520,0,2,14614,,1000,29,NULL,19.23076923,0,NULL,NULL,NULL,NULL,0.665024631
237011,2667,1057,133,0,0,132,0,534,0,16570,15372,1198,2,602801,18663,928,40,15.57846411,0,8.587041374,445.7429048,0,0.396325459,0.049868766,NULL
237039,0,0,0,371,115,236,1750,0,0,6006,6006,0,2,139230,,1000,24,NULL,291.3752914,39.29403929,NULL,NULL,NULL,NULL,0.309973046
237057,401,328,1,0,0,0,0,0,0,1649,1649,0,2,47103,,1000,29,NULL,0,0,NULL,NULL,0.817955112,0.002493766,NULL
237066,545,354,6,0,0,0,0,122,0,3049,2490,559,2,74532,5325,817,30,9.525939177,0,0,218.2468694,0,0.649541284,0.011009174,NULL
237109,0,0,0,0,0,834,1442,0,0,5923,5923,0,2,157469,,1000,27,NULL,243.4577072,140.8070235,NULL,NULL,NULL,NULL,NULL
237118,157,47,5,0,0,0,18,24,0,1233,1120,113,2,30666,5103,909,28,45.15929204,16.07142857,0,212.3893805,0,0.299363057,0.031847134,NULL
237136,35,18,2,0,0,0,20,4,0,311,299,12,2,7008,57,962,24,4.75,66.88963211,0,333.3333333,0,0.514285714,0.057142857,NULL
237181,251,80,4,0,0,0,0,22,0,1002,965,37,2,20122,432,964,21,11.67567568,0,0,594.5945946,0,0.3187251,0.015936255,NULL
237215,259,33,12,0,0,0,234,0,0,2101,2101,0,2,46609,,1000,23,NULL,111.3755355,0,NULL,NULL,0.127413127,0.046332046,NULL
237312,305,80,11,0,0,0,2,198,0,2368,1716,652,2,43034,6404,725,26,9.82208589,1.165501166,0,303.6809816,0,0.262295082,0.036065574,NULL
237330,705,128,34,0,0,0,2,146,0,3340,2893,447,2,72914,5343,867,26,11.95302013,0.691323885,0,326.6219239,0,0.181560284,0.04822695,NULL
237358,104,35,2,0,0,0,92,0,0,984,984,0,2,26205,,1000,27,NULL,93.49593496,0,NULL,NULL,0.336538462,0.019230769,NULL
237367,727,116,43,0,0,0,216,186,0,4830,4483,347,2,102449,3439,929,23,9.910662824,48.18202097,0,536.0230548,0,0.159559835,0.05914718,NULL
237385,277,28,18,0,0,0,94,0,0,2263,2263,0,2,38040,,1000,17,NULL,41.53778171,0,NULL,NULL,0.101083032,0.064981949,NULL
237437,0,0,0,114,19,0,264,0,0,1511,1511,0,2,33836,,1000,23,NULL,174.7187293,0,NULL,NULL,NULL,NULL,0.166666667
237525,1636,403,85,0,0,18,222,1542,92,17211,11113,6098,2,266906,48737,646,25,7.992292555,19.97660398,1.619724647,252.8697934,15.08691374,0.246332518,0.05195599,NULL
237552,0,0,0,22,20,24,0,0,0,224,224,0,2,10080,,1000,45,NULL,0,107.1428571,NULL,NULL,NULL,NULL,0.909090909
237598,0,0,0,11,9,0,38,0,0,293,293,0,2,10548,,1000,36,NULL,129.6928328,0,NULL,NULL,NULL,NULL,0.818181818
237604,0,0,0,286,159,282,22,0,0,387,387,0,2,8569,,1000,23,NULL,56.84754522,728.6821705,NULL,NULL,NULL,NULL,0.555944056
237640,71,23,1,0,0,0,34,34,0,531,483,48,2,12837,687,910,27,14.3125,70.39337474,0,708.3333333,0,0.323943662,0.014084507,NULL
237686,132,9,13,0,0,0,962,0,0,4301,4301,0,2,76131,,1000,18,NULL,223.6689142,0,NULL,NULL,0.068181818,0.098484848,NULL
237701,0,0,0,0,0,0,610,0,0,1919,1919,0,2,40740,,1000,22,NULL,317.8738927,0,NULL,NULL,NULL,NULL,NULL
237783,82,9,0,0,0,0,212,260,0,1044,692,352,2,14067,5597,663,21,15.90056818,306.3583815,0,738.6363636,0,0.109756098,0,NULL
237792,698,137,27,0,0,0,0,140,0,4962,4721,241,2,104580,3484,952,23,14.45643154,0,0,580.9128631,0,0.196275072,0.038681948,NULL
237817,0,0,0,489,58,0,554,0,0,2453,2453,0,2,43503,,1000,18,NULL,225.845903,0,NULL,NULL,NULL,NULL,0.118609407
237899,302,16,28,0,0,0,0,34,4,3337,3261,76,2,63673,889,978,20,11.69736842,0,0,447.3684211,52.63157895,0.052980132,0.092715232,NULL
237932,547,96,40,0,0,0,64,68,0,3038,2828,210,2,71408,4104,931,26,19.54285714,22.63083451,0,323.8095238,0,0.175502742,0.073126143,NULL
237950,229,17,6,0,0,0,0,0,0,1423,1423,0,2,31725,,1000,23,NULL,0,0,NULL,NULL,0.074235808,0.026200873,NULL
237969,382,168,8,0,0,0,0,102,0,1538,1413,125,2,39213,2791,919,28,22.328,0,0,816,0,0.439790576,0.020942408,NULL
237978,0,0,0,18,14,0,30,0,0,148,148,0,2,3108,,1000,21,NULL,202.7027027,0,NULL,NULL,NULL,NULL,0.777777778
237987,0,0,0,52,27,0,182,0,0,348,348,0,2,9244,,1000,27,NULL,522.9885057,0,NULL,NULL,NULL,NULL,0.519230769
237996,0,0,0,61,37,0,172,0,0,541,541,0,2,14961,,1000,28,NULL,317.9297597,0,NULL,NULL,NULL,NULL,0.606557377
238014,0,0,0,376,34,0,604,0,0,3117,3117,0,2,44125,,1000,15,NULL,193.7760667,0,NULL,NULL,NULL,NULL,0.090425532
238032,5021,1656,213,0,0,0,0,3066,0,33265,24591,8674,2,695681,104103,740,29,12.00172931,0,0,353.4701407,0,0.329814778,0.042421828,NULL
238078,182,99,1,0,0,0,0,260,90,1948,1352,596,2,30438,5709,695,23,9.57885906,0,0,436.2416107,151.0067114,0.543956044,0.005494505,NULL
238193,252,28,18,0,0,0,6,336,114,2795,2011,784,2,45307,8483,720,23,10.82015306,2.983590254,0,428.5714286,145.4081633,0.111111111,0.071428571,NULL
238263,0,0,0,0,0,3160,2744,0,78,21144,21067,77,2,276125,1171,997,14,15.20779221,130.2511036,149.9976266,0,1012.987013,NULL,NULL,NULL
238324,28,14,0,0,0,0,0,12,0,408,367,41,2,7936,569,900,22,13.87804878,0,0,292.6829268,0,0.5,0,NULL
238333,337,240,1,0,0,0,0,0,0,1435,1435,0,2,39295,,1000,28,NULL,0,0,NULL,NULL,0.712166172,0.002967359,NULL
238397,0,0,0,338,107,588,522,0,0,3668,3668,0,2,52164,,1000,15,NULL,142.3118866,160.3053435,NULL,NULL,NULL,NULL,0.316568047
238430,186,39,7,0,0,0,354,1010,0,6402,3175,3227,2,61969,31610,496,20,9.795475674,111.496063,0,312.9841958,0,0.209677419,0.037634409,NULL
238458,655,263,24,0,0,0,0,154,0,4045,3288,757,2,90589,5515,813,28,7.285336856,0,0,203.4346103,0,0.401526718,0.036641221,NULL
238476,753,405,6,0,0,0,0,56,0,3359,3191,168,2,95126,2748,950,30,16.35714286,0,0,333.3333333,0,0.537848606,0.007968127,NULL
238616,402,139,19,0,0,0,90,1356,0,8441,4529,3912,2,95658,52496,537,22,13.4192229,19.87193641,0,346.6257669,0,0.345771144,0.047263682,NULL
238661,298,108,8,0,0,0,0,264,28,4358,2223,2135,2,56463,13753,511,26,6.441686183,0,0,123.6533958,13.1147541,0.362416107,0.026845638,NULL
238722,0,0,0,388,135,1966,2176,0,0,16704,16704,0,2,166571,,1000,10,NULL,130.2681992,117.6963602,NULL,NULL,NULL,NULL,0.347938144
238759,0,0,0,431,105,2260,1528,0,0,13636,13636,0,2,141123,,1000,11,NULL,112.0563215,165.737753,NULL,NULL,NULL,NULL,0.24361949
238892,11,4,0,0,0,0,244,0,0,836,836,0,2,21050,,1000,26,NULL,291.8660287,0,NULL,NULL,0.363636364,0,NULL
238980,209,88,0,0,0,0,0,494,0,4807,3665,1142,2,56431,12636,763,16,11.0647986,0,0,432.5744308,0,0.421052632,0,NULL
239008,0,0,0,109,49,852,712,0,0,4531,4531,0,2,50100,,1000,12,NULL,157.1397043,188.0379607,NULL,NULL,NULL,NULL,0.449541284
239017,373,247,7,0,0,0,0,0,0,1570,1570,0,2,86415,,1000,56,NULL,0,0,NULL,NULL,0.662198391,0.018766756,NULL
239071,179,59,7,0,0,0,24,30,0,1294,1138,156,2,26129,1477,880,23,9.467948718,21.08963093,0,192.3076923,0,0.329608939,0.039106145,NULL
239080,284,103,9,0,0,0,0,266,10,3445,1989,1456,2,46801,8664,578,24,5.950549451,0,0,182.6923077,6.868131868,0.362676056,0.031690141,NULL
239105,1950,1153,37,0,0,0,0,1258,90,12589,8782,3807,2,259160,36311,698,30,9.537956396,0,0,330.4439191,23.64066194,0.591282051,0.018974359,NULL
239220,0,0,0,254,77,864,696,0,0,4958,4958,0,2,62162,,1000,13,NULL,140.3791852,174.2638161,NULL,NULL,NULL,NULL,0.303149606
239248,0,0,0,1008,122,1386,3046,0,0,25058,25058,0,2,331258,,1000,14,NULL,121.5579855,55.31167691,NULL,NULL,NULL,NULL,0.121031746
239309,175,87,1,0,0,0,0,0,0,673,673,0,2,20399,,1000,31,NULL,0,0,NULL,NULL,0.497142857,0.005714286,NULL
239318,625,209,20,0,0,0,0,178,0,2818,2586,232,2,108801,3377,918,43,14.55603448,0,0,767.2413793,0,0.3344,0.032,NULL
239372,0,0,0,152,52,834,942,0,0,10602,10602,0,2,90989,,1000,9,NULL,88.85116016,78.66440294,NULL,NULL,NULL,NULL,0.342105263
239390,174,46,12,0,0,0,0,328,42,1747,992,755,2,22592,9689,568,23,12.83311258,0,0,434.4370861,55.62913907,0.264367816,0.068965517,NULL
239442,0,0,0,199,60,754,286,0,0,1793,1793,0,2,28010,,1000,16,NULL,159.5092025,420.524261,NULL,NULL,NULL,NULL,0.301507538
239460,0,0,0,502,131,1184,1188,0,0,8308,8308,0,2,97880,,1000,12,NULL,142.9947039,142.5132403,NULL,NULL,NULL,NULL,0.260956175
239488,0,0,0,688,292,1486,2150,0,0,14185,14185,0,2,182888,,1000,13,NULL,151.5685583,104.7585478,NULL,NULL,NULL,NULL,0.424418605
239503,100,31,2,0,0,0,24,40,0,384,278,106,2,6319,774,724,23,7.301886792,86.33093525,0,377.3584906,0,0.31,0.02,NULL
239512,133,54,0,0,0,0,0,0,0,599,599,0,2,16864,,1000,29,NULL,0,0,NULL,NULL,0.406015038,0,NULL
239628,282,145,3,0,0,0,0,0,0,924,924,0,2,28767,,1000,32,NULL,0,0,NULL,NULL,0.514184397,0.010638298,NULL
239716,531,335,0,0,0,0,0,18,2,2307,2212,95,2,68833,520,959,32,5.473684211,0,0,189.4736842,21.05263158,0.630885122,0,NULL
239743,33,9,1,0,0,0,0,106,0,1855,594,1261,2,9957,6440,321,17,5.107057891,0,0,84.06026963,0,0.272727273,0.03030303,NULL
239910,0,0,0,275,146,606,394,0,0,4083,4083,0,2,45466,,1000,12,NULL,96.49767328,148.4202792,NULL,NULL,NULL,NULL,0.530909091
239929,0,0,0,0,0,0,200,0,0,1974,1974,0,2,32149,,1000,17,NULL,101.3171226,0,NULL,NULL,NULL,NULL,NULL
240055,0,0,0,3833,864,0,3472,0,0,18270,18270,0,2,291077,,1000,16,NULL,190.0383142,0,NULL,NULL,NULL,NULL,0.225410905
240107,354,102,11,0,0,28,16,486,304,8207,2337,5870,2,60179,27194,285,26,4.632708688,6.846384253,11.98117244,82.79386712,51.78875639,0.288135593,0.031073446,NULL
240116,0,0,0,1085,345,1354,1592,0,0,8739,8739,0,2,120383,,1000,14,NULL,182.1718732,154.9376359,NULL,NULL,NULL,NULL,0.31797235
240125,0,0,0,308,105,1772,1364,0,0,14274,14274,0,2,128131,,1000,9,NULL,95.55835785,124.1417963,NULL,NULL,NULL,NULL,0.340909091
240170,0,0,0,545,173,1050,1102,0,0,6219,6219,0,2,89179,,1000,15,NULL,177.1989066,168.8374337,NULL,NULL,NULL,NULL,0.317431193
240189,2132,575,127,0,0,0,168,876,0,13856,12182,1674,2,306610,20204,880,26,12.0692951,13.79083894,0,523.297491,0,0.269699812,0.05956848,NULL
240198,0,0,0,368,187,1684,832,0,0,5914,5914,0,2,68100,,1000,12,NULL,140.6831248,284.7480555,NULL,NULL,NULL,NULL,0.508152174
240268,2052,597,130,0,0,0,60,302,0,12136,11389,747,2,289378,6194,939,26,8.291834003,5.268241285,0,404.2838019,0,0.290935673,0.063352827,NULL
240277,1000,236,28,0,0,0,28,94,0,8090,7717,373,2,153541,2652,954,20,7.109919571,3.628352987,0,252.0107239,0,0.236,0.028,NULL
240329,1779,577,76,0,0,0,42,558,0,11974,10434,1540,2,281994,13886,872,28,9.016883117,4.025301898,0,362.3376623,0,0.324339517,0.04272063,NULL
240338,223,110,4,0,0,0,0,24,0,1503,1235,268,2,33717,1810,822,28,6.753731343,0,0,89.55223881,0,0.493273543,0.01793722,NULL
240365,1807,294,158,0,0,0,0,536,0,16051,14200,1851,2,299326,13660,885,22,7.379794706,0,0,289.5732037,0,0.162700609,0.087437742,NULL
240374,833,70,44,0,0,0,0,68,0,5416,5195,221,2,111999,1642,960,22,7.429864253,0,0,307.6923077,0,0.084033613,0.052821128,NULL
240392,88,29,1,0,0,0,578,200,0,5180,4785,395,2,82959,6043,924,18,15.29873418,120.7941484,0,506.3291139,0,0.329545455,0.011363636,NULL
240417,1633,313,110,0,0,0,0,578,0,10980,9161,1819,2,220252,16026,835,25,8.810335349,0,0,317.7570093,0,0.19167177,0.067360686,NULL
240426,303,59,17,0,0,0,46,74,0,3230,3037,193,2,65010,2233,941,22,11.56994819,15.14652618,0,383.4196891,0,0.194719472,0.056105611,NULL
240444,5759,3148,185,0,0,0,0,4054,0,46407,33601,12806,2,855657,149744,725,26,11.69326878,0,0,316.5703576,0,0.546622678,0.032123633,NULL
240453,4002,572,323,0,0,0,0,2454,0,32406,26562,5844,2,607236,71666,820,23,12.26317591,0,0,419.9178645,0,0.142928536,0.080709645,NULL
240462,1468,235,124,0,0,0,6,422,0,9787,8629,1158,2,218507,9663,882,26,8.344559585,0.695329702,0,364.4214162,0,0.160081744,0.084468665,NULL
240471,1332,365,65,0,0,0,0,312,0,6981,6410,571,2,160586,6574,919,26,11.51313485,0,0,546.4098074,0,0.274024024,0.048798799,NULL
240480,1608,412,98,0,0,0,38,192,0,10821,10142,679,2,261686,5598,938,26,8.244477172,3.746795504,0,282.7687776,0,0.256218905,0.060945274,NULL
240505,0,0,0,577,162,82,1286,0,0,5544,5544,0,2,82483,,1000,15,NULL,231.962482,14.79076479,NULL,NULL,NULL,NULL,0.280762565
240514,0,0,0,286,71,122,434,0,0,3221,3221,0,2,38024,,1000,12,NULL,134.7407637,37.87643589,NULL,NULL,NULL,NULL,0.248251748
240596,0,0,0,217,60,114,224,0,0,2418,2418,0,2,32495,,1000,14,NULL,92.63854425,47.14640199,NULL,NULL,NULL,NULL,0.276497696
240620,0,0,0,370,85,158,1280,0,0,7163,7163,0,2,91267,,1000,13,NULL,178.6960771,22.05779701,NULL,NULL,NULL,NULL,0.22972973
240657,0,0,0,375,137,62,670,0,0,2568,2568,0,2,41948,,1000,17,NULL,260.9034268,24.14330218,NULL,NULL,NULL,NULL,0.365333333
240666,0,0,0,444,128,74,974,0,0,7007,7007,0,2,63729,,1000,10,NULL,139.0038533,10.5608677,NULL,NULL,NULL,NULL,0.288288288
240693,0,0,0,346,182,6,874,0,0,5678,5678,0,2,59199,,1000,11,NULL,153.9274392,1.056710109,NULL,NULL,NULL,NULL,0.526011561
240718,0,0,0,859,667,0,522,0,0,2177,2177,0,2,77401,,1000,36,NULL,239.7795131,0,NULL,NULL,NULL,NULL,0.776484284
240727,1674,408,106,0,0,22,0,978,54,14659,11509,3150,2,277855,32886,786,25,10.44,0,1.911547485,310.4761905,17.14285714,0.243727599,0.063321386,NULL
240736,0,0,0,0,0,0,488,0,0,2110,2110,0,2,36723,,1000,18,NULL,231.2796209,0,NULL,NULL,NULL,NULL,NULL
240745,0,0,0,229,21,0,310,0,0,3669,3669,0,2,64572,,1000,18,NULL,84.49168711,0,NULL,NULL,NULL,NULL,0.091703057
240754,497,43,41,0,0,0,0,212,0,4890,4457,433,2,91027,5255,912,21,12.13625866,0,0,489.6073903,0,0.086519115,0.08249497,NULL
240790,20,0,2,0,0,0,246,0,0,1367,1367,0,2,21634,,1000,16,NULL,179.9561083,0,NULL,NULL,0,0.1,NULL
241100,158,5,10,0,0,0,50,100,2,1258,1135,123,2,19635,1647,903,18,13.3902439,44.05286344,0,813.0081301,16.2601626,0.03164557,0.063291139,NULL
241128,118,10,13,0,0,0,48,70,0,1357,1269,88,2,23364,1146,936,19,13.02272727,37.8250591,0,795.4545455,0,0.084745763,0.110169492,NULL
241191,141,24,11,0,0,0,22,48,0,1568,1416,152,2,38208,1656,904,27,10.89473684,15.53672316,0,315.7894737,0,0.170212766,0.078014184,NULL
241216,197,52,3,0,0,0,46,70,0,1686,1596,90,2,38592,1344,947,25,14.93333333,28.82205514,0,777.7777778,0,0.263959391,0.015228426,NULL
241225,186,1,2,0,0,0,28,240,0,2431,1868,563,2,37281,6598,769,20,11.71936057,14.98929336,0,426.2877442,0,0.005376344,0.010752688,NULL
241304,0,0,0,0,0,0,586,158,0,2446,2221,225,2,42062,3408,909,19,15.14666667,263.8451148,0,702.2222222,0,NULL,NULL,NULL
241377,229,19,13,0,0,0,60,188,0,2222,1848,374,2,36712,4761,832,20,12.72994652,32.46753247,0,502.6737968,0,0.082969432,0.056768559,NULL
241386,40,4,4,0,0,0,92,62,0,939,798,141,2,15306,1467,850,20,10.40425532,115.2882206,0,439.7163121,0,0.1,0.1,NULL
241395,45,0,6,0,0,0,16,114,0,1138,753,385,2,17099,5676,662,23,14.74285714,21.24833997,0,296.1038961,0,0,0.133333333,NULL
241410,879,66,88,0,0,0,42,314,20,9113,6551,2562,2,170454,21789,719,27,8.504683841,6.411234926,0,122.5604996,7.806401249,0.075085324,0.100113766,NULL
241517,0,0,0,0,0,0,506,0,0,1621,1621,0,2,48630,,1000,30,NULL,312.152992,0,NULL,NULL,NULL,NULL,NULL
241614,13,1,0,0,0,0,0,0,0,248,248,0,2,6604,,1000,27,NULL,0,0,NULL,NULL,0.076923077,0,NULL
241720,135,30,22,0,0,0,272,0,0,1633,1633,0,2,36022,,1000,23,NULL,166.564605,0,NULL,NULL,0.222222222,0.162962963,NULL
241739,1101,40,0,0,0,0,502,1234,14,15734,13080,2654,2,284180,37445,832,22,14.10889224,38.37920489,0,464.9585531,5.275056518,0.036330609,0,NULL
241766,30,0,0,0,0,0,0,34,8,514,462,52,2,10513,616,899,23,11.84615385,0,0,653.8461538,153.8461538,0,0,NULL
241836,24,2,19,0,0,0,446,0,0,1733,1733,0,2,40756,,1000,24,NULL,257.3571841,0,NULL,NULL,0.083333333,0.791666667,NULL
241951,65,1,10,0,0,0,0,0,0,578,578,0,2,12578,,1000,22,NULL,0,0,NULL,NULL,0.015384615,0.153846154,NULL
242042,0,0,0,250,181,0,364,0,0,786,786,0,2,21225,,1000,28,NULL,463.1043257,0,NULL,NULL,NULL,NULL,0.724
242112,0,0,0,340,140,160,686,0,0,2135,2135,0,2,61274,,1000,29,NULL,321.3114754,74.94145199,NULL,NULL,NULL,NULL,0.411764706
242121,0,0,0,0,0,0,358,0,0,986,986,0,2,21289,,1000,22,NULL,363.0831643,0,NULL,NULL,NULL,NULL,NULL
242130,0,0,0,94,36,48,66,0,0,797,797,0,2,16200,,1000,21,NULL,82.81053952,60.22584693,NULL,NULL,NULL,NULL,0.382978723
242149,0,0,0,197,70,56,94,0,0,848,848,0,2,17196,,1000,21,NULL,110.8490566,66.03773585,NULL,NULL,NULL,NULL,0.355329949
242422,0,0,0,23719,16056,2182,92,0,0,21208,21208,0,2,518557,,1000,25,NULL,4.337985666,102.8857035,NULL,NULL,NULL,NULL,0.676925671
242617,740,98,73,0,0,0,140,284,82,5749,4827,922,2,113445,9706,840,24,10.52711497,29.00352186,0,308.0260304,88.93709328,0.132432432,0.098648649,NULL
242626,448,46,32,0,0,0,292,154,0,5288,4940,348,2,106458,4306,935,22,12.37356322,59.10931174,0,442.5287356,0,0.102678571,0.071428571,NULL
242635,550,67,44,0,0,0,342,236,0,5398,4855,543,2,103066,6864,900,22,12.64088398,70.44284243,0,434.6224678,0,0.121818182,0.08,NULL
242644,173,38,5,0,0,0,226,38,0,2557,2495,62,2,52795,612,976,22,9.870967742,90.58116232,0,612.9032258,0,0.219653179,0.028901734,NULL
242653,685,129,32,0,0,0,262,958,54,11252,8203,3049,2,198885,36123,730,25,11.84749098,31.93953432,0,314.2013775,17.71072483,0.188321168,0.046715328,NULL
242662,582,64,46,0,0,0,368,108,0,6579,6115,464,2,131291,5747,930,22,12.38577586,60.17988553,0,232.7586207,0,0.109965636,0.079037801,NULL
242680,312,21,33,0,0,0,26,18,0,2611,2498,113,2,52857,1473,957,22,13.03539823,10.40832666,0,159.2920354,0,0.067307692,0.105769231,NULL
242699,211,26,11,0,0,0,194,16,0,2511,2425,86,2,53632,840,966,23,9.76744186,80,0,186.0465116,0,0.123222749,0.052132701,NULL
242705,984,79,88,0,0,0,68,64,0,5296,5134,162,2,116539,1775,970,23,10.95679012,13.24503311,0,395.0617284,0,0.080284553,0.089430894,NULL
242972,149,17,0,0,0,0,742,20,0,7018,6702,316,2,159269,3731,955,24,11.80696203,110.7132199,0,63.29113924,0,0.11409396,0,NULL
242981,84,13,0,0,0,0,500,0,0,2009,2009,0,2,49667,,1000,25,NULL,248.8800398,0,NULL,NULL,0.154761905,0,NULL
243072,0,0,0,921,412,14,710,0,0,3619,3619,0,2,103223,,1000,29,NULL,196.1867919,3.868471954,NULL,NULL,NULL,NULL,0.447339848
243106,462,22,56,0,0,0,16,0,0,3424,3424,0,2,81384,,1000,24,NULL,4.672897196,0,NULL,NULL,0.047619048,0.121212121,NULL
243133,1065,147,75,0,0,0,46,0,0,5116,5116,0,2,142590,,1000,28,NULL,8.991399531,0,NULL,NULL,0.138028169,0.070422535,NULL
243142,406,78,44,0,0,0,144,0,0,4075,4075,0,2,131943,,1000,33,NULL,35.33742331,0,NULL,NULL,0.192118227,0.108374384,NULL
243151,788,38,110,0,0,0,0,0,0,3975,3975,0,2,103654,,1000,27,NULL,0,0,NULL,NULL,0.04822335,0.139593909,NULL
243179,905,50,101,0,0,0,168,0,0,3746,3746,0,2,94704,,1000,26,NULL,44.84783769,0,NULL,NULL,0.055248619,0.11160221,NULL
243188,117,3,5,0,0,0,260,0,0,1658,1658,0,2,42595,,1000,26,NULL,156.8154403,0,NULL,NULL,0.025641026,0.042735043,NULL
243197,2448,88,489,0,0,0,0,322,0,12571,11535,1036,2,320789,9746,918,28,9.407335907,0,0,310.8108108,0,0.035947712,0.199754902,NULL
243212,569,44,62,0,0,0,96,0,0,3651,3651,0,2,92376,,1000,26,NULL,26.29416598,0,NULL,NULL,0.077328647,0.108963093,NULL
243221,2780,477,254,0,0,0,0,640,22,16357,12823,3534,2,318751,31383,784,25,8.880305603,0,0,181.0979061,6.225240521,0.171582734,0.091366906,NULL
243346,875,26,74,0,0,0,1162,586,0,15328,13959,1369,2,282740,17518,911,21,12.79620161,83.24378537,0,428.0496713,0,0.029714286,0.084571429,NULL
243443,743,43,75,0,0,0,162,250,70,6371,5477,894,2,131589,8287,860,25,9.269574944,29.57823626,0,279.6420582,78.29977629,0.057873486,0.100942127,NULL
243568,5,0,0,0,0,0,34,12,2,521,187,334,2,4038,843,359,22,2.523952096,181.8181818,0,35.92814371,5.988023952,0,0,NULL
243577,701,9,90,0,0,0,0,578,0,5436,4394,1042,2,109871,12461,809,26,11.95873321,0,0,554.7024952,0,0.012838802,0.128388017,NULL
243586,212,2,40,0,0,0,38,54,0,1737,1580,157,2,35316,1809,910,23,11.52229299,24.05063291,0,343.9490446,0,0.009433962,0.188679245,NULL
243601,1548,16,165,0,0,0,774,1520,18,19742,16546,3196,2,345329,41898,839,21,13.10951189,46.77867763,0,475.5944931,5.63204005,0.010335917,0.106589147,NULL
243638,0,0,0,568,85,0,534,0,0,3064,3064,0,2,56973,,1000,19,NULL,174.2819843,0,NULL,NULL,NULL,NULL,0.149647887
243647,0,0,0,99,8,0,176,0,0,835,835,0,2,14999,,1000,18,NULL,210.7784431,0,NULL,NULL,NULL,NULL,0.080808081
243665,387,43,45,0,0,0,116,100,0,2829,2597,232,2,50854,2475,918,20,10.66810345,44.66692337,0,431.0344828,0,0.111111111,0.11627907,NULL
243744,1703,1298,64,0,0,0,0,4566,0,21599,8376,13223,2,337511,253824,388,41,19.19564395,0,0,345.3074189,0,0.762184381,0.03758074,NULL
243780,6689,3028,353,0,0,738,146,3566,0,42781,32041,10740,2,904399,182465,749,29,16.98929236,4.556661777,23.03298898,332.0297952,0,0.45268351,0.05277321,NULL
243832,34,2,0,0,0,0,226,54,6,2257,2133,124,2,35789,1847,946,17,14.89516129,105.9540553,0,435.483871,48.38709677,0.058823529,0,NULL
244011,0,0,0,0,0,0,308,0,0,1010,1010,0,2,26474,,1000,27,NULL,304.950495,0,NULL,NULL,NULL,NULL,NULL
244154,0,0,0,0,0,0,114,0,0,509,509,0,2,10063,,1000,20,NULL,223.9685658,0,NULL,NULL,NULL,NULL,NULL
244190,2,1,0,0,0,0,8,76,0,1092,170,922,2,2140,2061,156,13,2.235357918,47.05882353,0,82.42950108,0,0.5,0,NULL
244233,0,0,0,0,0,0,332,0,0,950,950,0,2,24907,,1000,27,NULL,349.4736842,0,NULL,NULL,NULL,NULL,NULL
244437,0,0,0,3369,214,4,3770,0,0,32797,32797,0,2,460880,,1000,15,NULL,114.9495381,0.121962375,NULL,NULL,NULL,NULL,0.063520332
244446,0,0,0,140,45,2162,520,0,0,6601,6601,0,2,103564,,1000,16,NULL,78.77594304,327.5261324,NULL,NULL,NULL,NULL,0.321428571
245421,0,0,0,13,6,12,54,0,0,139,139,0,2,4122,,1000,30,NULL,388.4892086,86.33093525,NULL,NULL,NULL,NULL,0.461538462
245625,0,0,0,322,61,0,494,0,0,2948,2948,0,2,38974,,1000,14,NULL,167.5712347,0,NULL,NULL,NULL,NULL,0.189440994
245652,108,47,0,0,0,0,0,106,0,508,375,133,2,12159,1764,739,33,13.26315789,0,0,796.9924812,0,0.435185185,0,NULL
245777,4,0,0,0,0,0,0,0,0,73,42,31,2,1260,744,576,30,24,0,0,0,0,0,0,NULL
245883,37,0,0,0,0,0,0,348,32,1113,327,786,2,7150,13567,294,22,17.26081425,0,0,442.7480916,40.71246819,0,0,NULL
245953,78,19,4,0,0,0,90,266,0,3606,2937,669,2,57270,7468,815,20,11.16292975,30.64351379,0,397.6083707,0,0.243589744,0.051282051,NULL
246035,0,0,0,87,58,0,8,0,0,267,267,0,2,4624,,1000,18,NULL,29.96254682,0,NULL,NULL,NULL,NULL,0.666666667
246202,0,0,0,213,139,12,42,0,0,564,564,0,2,16492,,1000,30,NULL,74.46808511,21.27659574,NULL,NULL,NULL,NULL,0.65258216
