"UNITID","privateprofit_total_salary_wage","private_nonprofit_total_salary_wage","public_total_salary_wage"
"198774",NULL,NULL,"18387160"
"198817",NULL,NULL,"17104087"
"198905",NULL,NULL,"4063778"
"198914",NULL,NULL,"7350551"
"198923",NULL,NULL,"7167995"
"198987",NULL,NULL,"13832692"
"199023",NULL,NULL,"5025358"
"199087",NULL,NULL,"13930281"
"199102",NULL,NULL,"125685267"
"199111",NULL,NULL,"40639939"
"199120",NULL,NULL,"1148634023"
"199139",NULL,NULL,"240890586"
"199148",NULL,NULL,"181312502"
"199157",NULL,NULL,"91833690"
"199175",NULL,NULL,"29198692"
"199184",NULL,NULL,"24901277"
"199193",NULL,NULL,"645430910"
"199218",NULL,NULL,"125566731"
"199263",NULL,NULL,"3916933"
"199281",NULL,NULL,"50300321"
"199324",NULL,NULL,"11321493"
"199333",NULL,NULL,"30677757"
"199421",NULL,NULL,"11136035"
"199449",NULL,NULL,"11636366"
"199467",NULL,NULL,"5236955"
"199476",NULL,NULL,"13946940"
"199485",NULL,NULL,"10224490"
"199494",NULL,NULL,"25837250"
"199625",NULL,NULL,"8004366"
"199634",NULL,NULL,"18236154"
"199722",NULL,NULL,"10890798"
"199731",NULL,NULL,"11672678"
"199740",NULL,NULL,"12397587"
"199768",NULL,NULL,"13751324"
"199786",NULL,NULL,"16773532"
"199795",NULL,NULL,"5207080"
"199838",NULL,NULL,"16837223"
"199856",NULL,NULL,"75064734"
"199892",NULL,NULL,"15983454"
"199908",NULL,NULL,"12942682"
"199926",NULL,NULL,"14989240"
"199953",NULL,NULL,"8820851"
"199999",NULL,NULL,"67538533"
"200004",NULL,NULL,"88521644"
"200022",NULL,NULL,"19769106"
"200059",NULL,NULL,"12879186"
"200086",NULL,NULL,"2899490"
"200192",NULL,NULL,"7765035"
"200208",NULL,NULL,"5017730"
"200226",NULL,NULL,"8702719"
"200253",NULL,NULL,"26920036"
"200280",NULL,NULL,"216691943"
"200305",NULL,NULL,"19262971"
"200314",NULL,NULL,"4017337"
"200332",NULL,NULL,"183534075"
"200341",NULL,NULL,"7791341"
"200466",NULL,NULL,"1566681"
"200572",NULL,NULL,"10532220"
"200800",NULL,NULL,"212480811"
"200828",NULL,NULL,"337496"
"201034",NULL,NULL,"1785753"
"201098",NULL,NULL,"665504"
"201131",NULL,NULL,"1038303"
"201159",NULL,NULL,"1791439"
"201283",NULL,NULL,"6876792"
"201441",NULL,NULL,"169898651"
"201478",NULL,NULL,"1051213"
"201496",NULL,NULL,"2198529"
"201539",NULL,NULL,"1013262"
"201672",NULL,NULL,"13257600"
"201690",NULL,NULL,"22188788"
"201803",NULL,NULL,"428077"
"201885",NULL,NULL,"430210880"
"201928",NULL,NULL,"44399671"
"201946",NULL,NULL,"14186791"
"201955",NULL,NULL,"20777187"
"201973",NULL,NULL,"16082815"
"202134",NULL,NULL,"122863346"
"202152",NULL,NULL,"604277"
"202222",NULL,NULL,"86752148"
"202356",NULL,NULL,"134352307"
"202648",NULL,NULL,"8578718"
"202657",NULL,NULL,"1773639"
"202949",NULL,NULL,"3413949"
"202985",NULL,NULL,"343948"
"203030",NULL,NULL,"1135356"
"203155",NULL,NULL,"24064183"
"203331",NULL,NULL,"9057962"
"203447",NULL,NULL,"6857826"
"203456",NULL,NULL,"3828279"
"203465",NULL,NULL,"15957709"
"203474",NULL,NULL,"8335668"
"203483",NULL,NULL,"7621174"
"203492",NULL,NULL,"6323389"
"203517",NULL,NULL,"245252451"
"203526",NULL,NULL,"6128273"
"203599",NULL,NULL,"36443745"
"203614",NULL,NULL,"1557345"
"203678",NULL,NULL,"13334316"
"203748",NULL,NULL,"43561756"
"203881",NULL,NULL,"8021495"
"203942",NULL,NULL,"429286"
"204006",NULL,NULL,"12943434"
"204015",NULL,NULL,"9360271"
"204024",NULL,NULL,"196031210"
"204158",NULL,NULL,"2251579"
"204255",NULL,NULL,"9924385"
"204422",NULL,NULL,"10463556"
"204440",NULL,NULL,"9644369"
"204459",NULL,NULL,"862791"
"204477",NULL,NULL,"27983088"
"204662",NULL,NULL,"5098858"
"204671",NULL,NULL,"8018474"
"204680",NULL,NULL,"8127502"
"204699",NULL,NULL,"7968676"
"204705",NULL,NULL,"12320300"
"204796",NULL,NULL,"2245644646"
"204802",NULL,NULL,"3501966"
"204820",NULL,NULL,"8190938"
"204839",NULL,NULL,"7437097"
"204848",NULL,NULL,"7701222"
"204857",NULL,NULL,"273273749"
"204866",NULL,NULL,"7454770"
"204945",NULL,NULL,"45741870"
"204981",NULL,NULL,"610485"
"205443",NULL,NULL,"28636709"
"205470",NULL,NULL,"81460103"
"205841",NULL,NULL,"40797688"
"205966",NULL,NULL,"10656267"
"206011",NULL,NULL,"9383618"
"206084",NULL,NULL,"377857054"
"206172",NULL,NULL,"448321"
"206181",NULL,NULL,"884153"
"206321",NULL,NULL,"1234282"
"206446",NULL,NULL,"6682102"
"206604",NULL,NULL,"178835117"
"206613",NULL,NULL,"4263782"
"206695",NULL,NULL,"92571181"
"206905",NULL,NULL,"2714955"
"206914",NULL,NULL,"26656620"
"206923",NULL,NULL,"9659026"
"206941",NULL,NULL,"82855098"
"206996",NULL,NULL,"6851120"
"207041",NULL,NULL,"22929257"
"207050",NULL,NULL,"7437108"
"207069",NULL,NULL,"7549931"
"207209",NULL,NULL,"20697672"
"207236",NULL,NULL,"9056289"
"207263",NULL,NULL,"48579444"
"207281",NULL,NULL,"13522857"
"207290",NULL,NULL,"8212439"
"207306",NULL,NULL,"12596981"
"207315",NULL,NULL,"40880359"
"207342",NULL,NULL,"472002000"
"207351",NULL,NULL,"7138150"
"207388",NULL,NULL,"310902580"
"207397",NULL,NULL,"16691884"
"207449",NULL,NULL,"33522680"
"207500",NULL,NULL,"355744000"
"207564",NULL,NULL,"16835171"
"207661",NULL,NULL,"18613530"
"207670",NULL,NULL,"23150019"
"207722",NULL,NULL,"8820608"
"207740",NULL,NULL,"6997889"
"207847",NULL,NULL,"23569368"
"207865",NULL,NULL,"30014897"
"207935",NULL,NULL,"69907280"
"208026",NULL,NULL,"1206453"
"208035",NULL,NULL,"5757059"
"208053",NULL,NULL,"2865168"
"208275",NULL,NULL,"10756273"
"208318",NULL,NULL,"25142645"
"208390",NULL,NULL,"49363616"
"208406",NULL,NULL,"29929190"
"208415",NULL,NULL,"6149324"
"208646",NULL,NULL,"21845099"
"209038",NULL,NULL,"59450422"
"209074",NULL,NULL,"28502853"
"209250",NULL,NULL,"45387000"
"209445",NULL,NULL,"6854973"
"209490",NULL,NULL,"1054997000"
"209506",NULL,NULL,"26576858"
"209542",NULL,NULL,"402691383"
"209551",NULL,NULL,"344332123"
"209746",NULL,NULL,"140757871"
"209807",NULL,NULL,"202089255"
"209940",NULL,NULL,"23332167"
"210146",NULL,NULL,"36823132"
"210155",NULL,NULL,"11461860"
"210234",NULL,NULL,"10805350"
"210270",NULL,NULL,"14200775"
"210429",NULL,NULL,"40959922"
"210605",NULL,NULL,"70301752"
"211079",NULL,NULL,"9966595"
"211158",NULL,NULL,"76188896"
"211307",NULL,NULL,"42263597"
"211343",NULL,NULL,"15688814"
"211361",NULL,NULL,"60925326"
"211608",NULL,NULL,"16455516"
"211644",NULL,NULL,"47498557"
"211927",NULL,NULL,"44294940"
"212115",NULL,NULL,"52091905"
"212160",NULL,NULL,"52471373"
"212878",NULL,NULL,"75140795"
"213020",NULL,NULL,"114837214"
"213349",NULL,NULL,"68623398"
"213525",NULL,NULL,"21503502"
"213613",NULL,NULL,"40725064"
"213659",NULL,NULL,"22010977"
"213783",NULL,NULL,"28619397"
"214041",NULL,NULL,"67632629"
"214111",NULL,NULL,"50195489"
"214379",NULL,NULL,"40374290"
"214661",NULL,NULL,"13439400"
"215239",NULL,NULL,"75438209"
"215585",NULL,NULL,"16755304"
"215886",NULL,NULL,"640247"
"216010",NULL,NULL,"62324481"
"216038",NULL,NULL,"64927192"
"216296",NULL,NULL,"7486264"
"216764",NULL,NULL,"112232753"
"216825",NULL,NULL,"23450451"
"217420",NULL,NULL,"71845569"
"217475",NULL,NULL,"64999461"
"217484",NULL,NULL,"206190545"
"217615",NULL,NULL,"9155605"
"217712",NULL,NULL,"9144015"
"217819",NULL,NULL,"104163038"
"217837",NULL,NULL,"4291752"
"217864",NULL,NULL,"44592203"
"217882",NULL,NULL,"329510657"
"217989",NULL,NULL,"6320096"
"218025",NULL,NULL,"19486696"
"218061",NULL,NULL,"30165054"
"218113",NULL,NULL,"48334643"
"218140",NULL,NULL,"21781119"
"218229",NULL,NULL,"20953099"
"218335",NULL,NULL,"265048983"
"218353",NULL,NULL,"45407213"
"218487",NULL,NULL,"11660736"
"218520",NULL,NULL,"18641674"
"218645",NULL,NULL,"21341828"
"218654",NULL,NULL,"12140045"
"218663",NULL,NULL,"458716843"
"218672",NULL,NULL,"7180936"
"218681",NULL,NULL,"4171049"
"218690",NULL,NULL,"4364991"
"218706",NULL,NULL,"2240820"
"218724",NULL,NULL,"81151116"
"218733",NULL,NULL,"39103270"
"218742",NULL,NULL,"35574790"
"218830",NULL,NULL,"19736942"
"218858",NULL,NULL,"14089475"
"218885",NULL,NULL,"20645366"
"218894",NULL,NULL,"52330185"
"218955",NULL,NULL,"3001168"
"218964",NULL,NULL,"56905336"
"218991",NULL,NULL,"19152741"
"219046",NULL,NULL,"23284210"
"219082",NULL,NULL,"17816905"
"219143",NULL,NULL,"7902335"
"219189",NULL,NULL,"6476704"
"219259",NULL,NULL,"19447898"
"219277",NULL,NULL,"12879298"
"219347",NULL,NULL,"29290054"
"219356",NULL,NULL,"126122939"
"219408",NULL,NULL,"1520991"
"219426",NULL,NULL,"11170136"
"219471",NULL,NULL,"89102621"
"219480",NULL,NULL,"3839108"
"219596",NULL,NULL,"1273834"
"219602",NULL,NULL,"59501470"
"219824",NULL,NULL,"36293485"
"219879",NULL,NULL,"11367850"
"219888",NULL,NULL,"15082846"
"219921",NULL,NULL,"867907"
"219994",NULL,NULL,"2420317"
"220057",NULL,NULL,"11181023"
"220075",NULL,NULL,"163166361"
"220127",NULL,NULL,"1913891"
"220251",NULL,NULL,"1143330"
"220279",NULL,NULL,"1606163"
"220321",NULL,NULL,"1484834"
"220394",NULL,NULL,"968906"
"220400",NULL,NULL,"13731630"
"220640",NULL,NULL,"1461626"
"220756",NULL,NULL,"994042"
"220853",NULL,NULL,"3364722"
"220862",NULL,NULL,"190874468"
"220978",NULL,NULL,"159015787"
"221050",NULL,NULL,"2777241"
"221096",NULL,NULL,"13336560"
"221102",NULL,NULL,"2223240"
"221184",NULL,NULL,"21892559"
"221236",NULL,NULL,"1182602"
"221281",NULL,NULL,"1546546"
"221333",NULL,NULL,"1607729"
"221388",NULL,NULL,"922359"
"221397",NULL,NULL,"21963708"
"221430",NULL,NULL,"1166465"
"221485",NULL,NULL,"33085878"
"221494",NULL,NULL,"1838750"
"221582",NULL,NULL,"1106156"
"221591",NULL,NULL,"1617745"
"221607",NULL,NULL,"1212232"
"221616",NULL,NULL,"2599824"
"221625",NULL,NULL,"2782835"
"221634",NULL,NULL,"1066055"
"221643",NULL,NULL,"33018560"
"221740",NULL,NULL,"81255755"
"221759",NULL,NULL,"853588226"
"221768",NULL,NULL,"48596345"
"221838",NULL,NULL,"81796342"
"221847",NULL,NULL,"72253606"
"221908",NULL,NULL,"19232336"
"222053",NULL,NULL,"24500573"
"222062",NULL,NULL,"24892071"
"222497",NULL,NULL,"26758245"
"222567",NULL,NULL,"21008596"
"222576",NULL,NULL,"38743460"
"222822",NULL,NULL,"14929055"
"222831",NULL,NULL,"46022971"
"222992",NULL,NULL,"155650794"
"223320",NULL,NULL,"10986779"
"223427",NULL,NULL,"44010954"
"223506",NULL,NULL,"17158196"
"223524",NULL,NULL,"30513906"
"223773",NULL,NULL,"18543611"
"223816",NULL,NULL,"49796169"
"223898",NULL,NULL,"8693136"
"223922",NULL,NULL,"4063943"
"224110",NULL,NULL,"20232458"
"224147",NULL,NULL,"75667073"
"224253",NULL,NULL,"21497782"
"224350",NULL,NULL,"41683598"
"224545",NULL,NULL,"12434327"
"224554",NULL,NULL,"61849205"
"224572",NULL,NULL,"29042788"
"224615",NULL,NULL,"31567317"
"224642",NULL,NULL,"83245148"
"224891",NULL,NULL,"4164660"
"224961",NULL,NULL,"10049229"
"225070",NULL,NULL,"14407327"
"225308",NULL,NULL,"20287271"
"225371",NULL,NULL,"11087942"
"225414",NULL,NULL,"53036899"
"225423",NULL,NULL,"178760700"
"225432",NULL,NULL,"62148638"
"225502",NULL,NULL,"25035980"
"225511",NULL,NULL,"415766106"
"225520",NULL,NULL,"14519997"
"226019",NULL,NULL,"21459687"
"226091",NULL,NULL,"79632582"
"226107",NULL,NULL,"8126365"
"226116",NULL,NULL,"11511739"
"226134",NULL,NULL,"35068092"
"226152",NULL,NULL,"40901591"
"226204",NULL,NULL,"26078560"
"226408",NULL,NULL,"21799371"
"226578",NULL,NULL,"33593890"
"226806",NULL,NULL,"24449327"
"226833",NULL,NULL,"35099279"
"226930",NULL,NULL,"20942305"
"227146",NULL,NULL,"25588991"
"227182",NULL,NULL,"176291159"
"227191",NULL,NULL,"27714559"
"227216",NULL,NULL,"253103810"
"227225",NULL,NULL,"10591444"
"227304",NULL,NULL,"19929715"
"227368",NULL,NULL,"118237026"
"227377",NULL,NULL,"46052502"
"227386",NULL,NULL,"8781700"
"227401",NULL,NULL,"13561404"
"227526",NULL,NULL,"70976508"
"227687",NULL,NULL,"4196832"
"227766",NULL,NULL,"44371955"
"227854",NULL,NULL,"29768623"
"227881",NULL,NULL,"126197683"
"227924",NULL,NULL,"61706094"
"227979",NULL,NULL,"93280077"
"228158",NULL,NULL,"27940118"
"228316",NULL,NULL,"17138352"
"228431",NULL,NULL,"90580194"
"228459",NULL,NULL,"231946421"
"228501",NULL,NULL,"21333394"
"228529",NULL,NULL,"60240038"
"228547",NULL,NULL,"157261833"
"228608",NULL,NULL,"17166603"
"228635",NULL,NULL,"1069149683"
"228644",NULL,NULL,"410844295"
"228653",NULL,NULL,"853256054"
"228671",NULL,NULL,"3320134"
"228680",NULL,NULL,"28525230"
"228699",NULL,NULL,"13061299"
"228705",NULL,NULL,"77156442"
"228723",NULL,NULL,"1074781644"
"228732",NULL,NULL,"12854889"
"228769",NULL,NULL,"228473304"
"228778",NULL,NULL,"1046123787"
"228787",NULL,NULL,"239672828"
"228796",NULL,NULL,"162772017"
"228802",NULL,NULL,"52965542"
"228909",NULL,NULL,"128638516"
"229018",NULL,NULL,"25202784"
"229027",NULL,NULL,"225222757"
"229063",NULL,NULL,"89599756"
"229090",NULL,NULL,"42466062"
"229115",NULL,NULL,"328455164"
"229179",NULL,NULL,"87622427"
"229300",NULL,NULL,"677493290"
"229319",NULL,NULL,"23141238"
"229328",NULL,NULL,"10201155"
"229337",NULL,NULL,"417718789"
"229355",NULL,NULL,"35492972"
"229407",NULL,NULL,"6973239"
"229504",NULL,NULL,"11496770"
"229540",NULL,NULL,"16707495"
"229799",NULL,NULL,"19439099"
"229814",NULL,NULL,"47466362"
"229832",NULL,NULL,"7231876"
"229841",NULL,NULL,"21372196"
"230010",NULL,NULL,"3519391"
"230162",NULL,NULL,"9262757"
"230171",NULL,NULL,"33838975"
"230490",NULL,NULL,"8003343"
"230597",NULL,NULL,"14623467"
"230603",NULL,NULL,"48082818"
"230676",NULL,NULL,"4064262"
"230728",NULL,NULL,"269666808"
"230737",NULL,NULL,"119185919"
"230746",NULL,NULL,"84582493"
"230764",NULL,NULL,"1370429000"
"230782",NULL,NULL,"95348653"
"230834",NULL,NULL,"18793363"
"230861",NULL,NULL,"17825066"
"230913",NULL,NULL,"12675361"
"230931",NULL,NULL,"12409474"
"231156",NULL,NULL,"2495183"
"231165",NULL,NULL,"18289581"
"231174",NULL,NULL,"270581000"
"231536",NULL,NULL,"13133292"
"231624",NULL,NULL,"152626394"
"231688",NULL,NULL,"210662"
"231697",NULL,NULL,"12104277"
"231712",NULL,NULL,"44271336"
"231873",NULL,NULL,"5156646"
"231882",NULL,NULL,"11320740"
"232052",NULL,NULL,"4119089"
"232186",NULL,NULL,"367700587"
"232195",NULL,NULL,"17944929"
"232414",NULL,NULL,"37604765"
"232423",NULL,NULL,"168062652"
"232450",NULL,NULL,"24165516"
"232566",NULL,NULL,"45980739"
"232575",NULL,NULL,"17713838"
"232681",NULL,NULL,"46543210"
"232788",NULL,NULL,"9025117"
"232867",NULL,NULL,"13457704"
"232937",NULL,NULL,"61879047"
"232946",NULL,NULL,"160788806"
"232982",NULL,NULL,"180544109"
"233019",NULL,NULL,"10976769"
"233037",NULL,NULL,"6602105"
"233116",NULL,NULL,"15015306"
"233277",NULL,NULL,"76085755"
"233310",NULL,NULL,"11145537"
"233338",NULL,NULL,"6459083"
"233639",NULL,NULL,"19814266"
"233648",NULL,NULL,"11116004"
"233754",NULL,NULL,"27427274"
"233772",NULL,NULL,"81377474"
"233897",NULL,NULL,"18322345"
"233903",NULL,NULL,"8127963"
"233921",NULL,NULL,"595454000"
"233949",NULL,NULL,"20248411"
"234030",NULL,NULL,"433782942"
"234076",NULL,NULL,"1082009394"
"234085",NULL,NULL,"31088772"
"234155",NULL,NULL,"52091334"
"234225",NULL,NULL,"411648"
"234359",NULL,NULL,"8292691"
"234377",NULL,NULL,"9359179"
"234669",NULL,NULL,"53000250"
"234696",NULL,NULL,"12752490"
"234711",NULL,NULL,"11704571"
"234827",NULL,NULL,"87282198"
"234845",NULL,NULL,"15382182"
"234933",NULL,NULL,"45211517"
"234951",NULL,NULL,"19610779"
"234979",NULL,NULL,"23236403"
"235097",NULL,NULL,"92676207"
"235103",NULL,NULL,"44141540"
"235149",NULL,NULL,"34589383"
"235167",NULL,NULL,"45075527"
"235237",NULL,NULL,"23393585"
"235334",NULL,NULL,"10934120"
"235343",NULL,NULL,"37835133"
"235431",NULL,NULL,"30587170"
"235671",NULL,NULL,"18262678"
"235699",NULL,NULL,"18084639"
"235750",NULL,NULL,"19592926"
"236072",NULL,NULL,"26852930"
"236188",NULL,NULL,"26555296"
"236258",NULL,NULL,"12870798"
"236382",NULL,NULL,"17442837"
"236504",NULL,NULL,"27766253"
"236513",NULL,NULL,"36937728"
"236610",NULL,NULL,"26633583"
"236638",NULL,NULL,"24845684"
"236656",NULL,NULL,"20862881"
"236692",NULL,NULL,"31432108"
"236708",NULL,NULL,"39450123"
"236753",NULL,NULL,"30731300"
"236887",NULL,NULL,"23372368"
"236939",NULL,NULL,"438172736"
"236948",NULL,NULL,"2026646403"
"236975",NULL,NULL,"15666095"
"237011",NULL,NULL,"128689182"
"237039",NULL,NULL,"16991507"
"237109",NULL,NULL,"20592760"
"237215",NULL,NULL,"11560831"
"237242",NULL,NULL,"2112317"
"237330",NULL,NULL,"17192831"
"237367",NULL,NULL,"27330690"
"237385",NULL,NULL,"11049277"
"237473",NULL,NULL,"2676203"
"237491",NULL,NULL,"155575"
"237525",NULL,NULL,"122560796"
"237561",NULL,NULL,"1808218"
"237686",NULL,NULL,"11410119"
"237729",NULL,NULL,"421938"
"237792",NULL,NULL,"26828821"
"237817",NULL,NULL,"8810868"
"237844",NULL,NULL,"92232"
"237880",NULL,NULL,"19243382"
"237899",NULL,NULL,"22095541"
"237932",NULL,NULL,"19030783"
"238014",NULL,NULL,"7288574"
"238032",NULL,NULL,"462562264"
"238263",NULL,NULL,"99164061"
"238397",NULL,NULL,"17994437"
"238722",NULL,NULL,"63986607"
"238759",NULL,NULL,"49716760"
"239008",NULL,NULL,"17093305"
"239220",NULL,NULL,"15570940"
"239248",NULL,NULL,"128014519"
"239372",NULL,NULL,"26172381"
"239442",NULL,NULL,"13045144"
"239460",NULL,NULL,"28030964"
"239488",NULL,NULL,"54102367"
"239910",NULL,NULL,"13024563"
"240055",NULL,NULL,"51661534"
"240116",NULL,NULL,"33597234"
"240125",NULL,NULL,"44499022"
"240170",NULL,NULL,"28619039"
"240189",NULL,NULL,"79081044"
"240198",NULL,NULL,"28064905"
"240268",NULL,NULL,"80834479"
"240277",NULL,NULL,"39486783"
"240329",NULL,NULL,"69521246"
"240365",NULL,NULL,"78656429"
"240374",NULL,NULL,"29441856"
"240417",NULL,NULL,"66539578"
"240426",NULL,NULL,"24485981"
"240435",NULL,NULL,"18198195"
"240444",NULL,NULL,"1144412733"
"240453",NULL,NULL,"268855782"
"240462",NULL,NULL,"56339583"
"240471",NULL,NULL,"43649376"
"240480",NULL,NULL,"72828748"
"240505",NULL,NULL,"24826024"
"240514",NULL,NULL,"10174078"
"240596",NULL,NULL,"7172725"
"240620",NULL,NULL,"23581859"
"240657",NULL,NULL,"11803975"
"240666",NULL,NULL,"19509382"
"240693",NULL,NULL,"15754460"
"240727",NULL,NULL,"222186887"
"240736",NULL,NULL,"7824759"
"240745",NULL,NULL,"13858621"
"240754",NULL,NULL,"34059068"
"240790",NULL,NULL,"6655187"
"241720",NULL,NULL,"1921927"
"241766",NULL,NULL,"5568054"
"241951",NULL,NULL,"2630629"
"242042",NULL,NULL,"615050"
"242556",NULL,NULL,"3101162"
"242565",NULL,NULL,"539514"
"242583",NULL,NULL,"1728534"
"243106",NULL,NULL,"15714147"
"243115",NULL,NULL,"23567600"
"243133",NULL,NULL,"26756142"
"243142",NULL,NULL,"19697483"
"243151",NULL,NULL,"26265272"
"243160",NULL,NULL,"19111545"
"243179",NULL,NULL,"30796637"
"243188",NULL,NULL,"10801627"
"243197",NULL,NULL,"129598506"
"243203",NULL,NULL,"159670073"
"243212",NULL,NULL,"17805158"
"243221",NULL,NULL,"148685207"
"243638",NULL,NULL,"7168128"
"243647",NULL,NULL,"3346159"
"243665",NULL,NULL,"31007849"
"243780",NULL,NULL,"761267402"
"243799",NULL,NULL,"429706"
"244437",NULL,NULL,"71142960"
"244446",NULL,NULL,"17497993"
"245625",NULL,NULL,"6493347"
"245999",NULL,NULL,"21853731"
"246017",NULL,NULL,"8821874"
"246071",NULL,NULL,"415240"
"246354",NULL,NULL,"20500111"
"246813",NULL,NULL,"15946477"
"247083",NULL,NULL,"1802024"
"247603",NULL,NULL,"10806250"
"247737",NULL,NULL,"2833685"
"247834",NULL,NULL,"72465134"
"247940",NULL,NULL,"12684584"
"248606",NULL,NULL,"6946639"
"248624",NULL,NULL,"2451970"
"248633",NULL,NULL,"606762"
"248925",NULL,NULL,"3860567"
"250993",NULL,NULL,"859900"
"251260",NULL,NULL,"14469442"
"260336",NULL,NULL,"183822"
"260363",NULL,NULL,"200633"
"260372",NULL,NULL,"2884251"
"260381",NULL,NULL,"61494374"
"261375",NULL,NULL,"13661663"
"261773",NULL,NULL,"196280"
"262031",NULL,NULL,"26471791"
"262129",NULL,NULL,"15702893"
"363165",NULL,NULL,"18276856"
"363633",NULL,NULL,"6242812"
"364016",NULL,NULL,"26290219"
"364025",NULL,NULL,"31790926"
"364548",NULL,NULL,"4246912"
"364575",NULL,NULL,"1263850"
"364627",NULL,NULL,"4578275"
"364636",NULL,NULL,"467659"
"364946",NULL,NULL,"4819309"
"364964",NULL,NULL,"355669"
"365198",NULL,NULL,"4575321"
"365213",NULL,NULL,"5894918"
"365240",NULL,NULL,"622366"
"365374",NULL,NULL,"13623317"
"365383",NULL,NULL,"1065486"
"365480",NULL,NULL,"6861331"
"365763",NULL,NULL,"353664"
"366340",NULL,NULL,"3394878"
"366395",NULL,NULL,"117933788"
"366401",NULL,NULL,"26637642"
"366465",NULL,NULL,"7819285"
"366623",NULL,NULL,"1373839"
"366632",NULL,NULL,"311226"
"366711",NULL,NULL,"72072728"
"367459",NULL,NULL,"26533672"
"367875",NULL,NULL,"3724140"
"367972",NULL,NULL,"912241"
"368364",NULL,NULL,"2065920"
"368407",NULL,NULL,"667485"
"368647",NULL,NULL,"148168"
"368911",NULL,NULL,"8122949"
"369109",NULL,NULL,"503525"
"369419",NULL,NULL,"4689199"
"369668",NULL,NULL,"1274217"
"371690",NULL,NULL,"3169687"
"372082",NULL,NULL,"1452988"
"373711",NULL,NULL,"473840"
"374592",NULL,NULL,"501806"
"375373",NULL,NULL,"1219821"
"375407",NULL,NULL,"583930"
"375568",NULL,NULL,"273407"
"375656",NULL,NULL,"1246385"
"375683",NULL,NULL,"5824134"
"375692",NULL,NULL,"19685670"
"375966",NULL,NULL,"815802"
"376695",NULL,NULL,"4538851"
"377485",NULL,NULL,"354171"
"379621",NULL,NULL,"322376"
"380359",NULL,NULL,"2919016"
"380368",NULL,NULL,"6504000"
"380377",NULL,NULL,"6916133"
"381529",NULL,NULL,"3209952"
"382258",NULL,NULL,"3169895"
"382416",NULL,NULL,"584850"
"383084",NULL,NULL,"6259820"
"383190",NULL,NULL,"18406246"
"383312",NULL,NULL,"491985"
"383330",NULL,NULL,"635556"
"383367",NULL,NULL,"1038476"
"383525",NULL,NULL,"565383"
"383996",NULL,NULL,"2550815"
"384333",NULL,NULL,"26517602"
"384342",NULL,NULL,"20680257"
"389860",NULL,NULL,"1245868"
"390905",NULL,NULL,"1550945"
"391333",NULL,NULL,"280684"
"395195",NULL,NULL,"4801098"
"395362",NULL,NULL,"8794610"
"399212",NULL,NULL,"29068383"
"403469",NULL,NULL,"3394201"
"403478",NULL,NULL,"3932443"
"403487",NULL,NULL,"4468685"
"404426",NULL,NULL,"10113885"
"404480",NULL,NULL,"20938913"
"405872",NULL,NULL,"19044736"
"406325",NULL,NULL,"515630"
"406361",NULL,NULL,"201186"
"406422",NULL,NULL,"730350"
"407452",NULL,NULL,"523779"
"407461",NULL,NULL,"929909"
"407489",NULL,NULL,"714860"
"407513",NULL,NULL,"1426314"
"407522",NULL,NULL,"30644"
"407577",NULL,NULL,"1270860"
"407595",NULL,NULL,"957642"
"407832",NULL,NULL,"1660933"
"408394",NULL,NULL,"5293602"
"409120",NULL,NULL,"995034"
"409315",NULL,NULL,"74608758"
"409379",NULL,NULL,"11064399"
"409537",NULL,NULL,"306342"
"409591",NULL,NULL,"985916"
"409698",NULL,NULL,"49317646"
"412535",NULL,NULL,"200000"
"413176",NULL,NULL,"220933"
"413626",NULL,NULL,"2604464"
"413802",NULL,NULL,"2138168"
"414911",NULL,NULL,"5918018"
"416801",NULL,NULL,"3482930"
"417105",NULL,NULL,"4078012"
"417123",NULL,NULL,"2387923"
"417178",NULL,NULL,"667173"
