"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"207403","7","6686793","0","0","372847","2067028","826502","591646","1026988","122579","722430","342116","1374591","569644","44990","433","26","16","15","28","3","50","0","0","10","122","27","11","17","2","56","138","63","10","5","57","26","327","393931","88206","21965","98923"
"207449","7","7449337","0","2351124","2780998","5253803","915302","1197926","484877","65000","642723","50177","2253083","592895","52748","975","71","19","23","11","1","77","0","62","78","149","16","2","17","2","7","202","9","140","7","37","2","528","227675","70852","156854","40910"
"207458","7","13312172","0","0","1087819","4363759","0","1020539","998937","0","306562","0","7774429","969992","199984","696","35","0","20","23","0","201","0","0","24","204","10","0","21","7","52","279","72","24","6","38","10","545","377990","220752","30888","41925"
"207500","7","100115255","15241944","0","14863655","29291162","30124233","25390810","23430018","2602018","13851047","0","21978624","7970247","2415361","5783","325","623","455","413","38","745","300","0","342","1156","544","0","231","85","37","2599","84","642","21","860","28","5257","292289","71769","87894","70760"
"207564","7","6684900","0","0","180126","3708228","104700","327384","429312","0","1262658","260249","1509391","767143","0","423","51","3","8","9","0","58","0","0","5","123","56","11","22","0","22","129","23","5","1","89","16","346","416966","94152","11235","142840"
"207582","7","9670005","0","0","696481","5822580","1689698","1825472","3283064","211057","1130317","37669","2885195","563232","365422","724","72","41","37","81","5","100","0","0","16","163","36","1","17","8","43","336","88","16","4","62","16","577","281966","90290","20309","61136"
"207625","7","475544","0","0","312400","211500","0","0","0","0","26000","0","95014","0","0","34","3","0","0","0","0","3","0","0","8","11","1","0","0","0",,"6",,"8",,"1",,"26",,,,
"207661","7","5843549","0","0","404145","2948697","470981","446187","1803922","159281","378143","0","1048253","453128","92090","501","43","11","12","55","4","40","0","0","11","102","13","0","15","3","17","165","27","11","2","31","5","309","320453","66226","22163","50636"
"207670","7","5887725","0","0","348052","1696136","827552","1098789","1959076","0","68697","0","2563569","1031203","0","613","22","21","25","43","0","93","0","0","6","130","3","0","41","0","11","204","18","6","1","44","4","384","261936","114054","15484","48933"
"207689","7","1202852","0","0","699469","875000","428455","239800","503886","0","317158","249000","191648","266257","0","227","7","9","6","14","0","6","0","0","19","28","14","6","12","0","33","42","49","19","22","32","37","121","207260","33029","120524","143431"
"207722","7","2888525","0","0","47585","910760","180680","117905","602770","40380","310781","0","310920","150040","0","180","13","7","4","21","1","14","0","0","2","57","17","0","6","0","52","60","55","2","2","23","21","142","367957","44756","6062","58702"
"207740","7","1759456","0","0","324052","1248377","175000","134929","757843","0","205151","0","508331","80458","0","192","19","2","4","20","0","20","0","0","10","40","9","0","3","0","13","65","22","10","3","12","4","127","245695","70991","45251","39883"
"207847","7","8335055","0","0","1327887","2539612","1145987","819319","2081210","162001","837226","0","1225658","258518","219834","543","29","29","19","47","3","50","0","0","36","132","41","0","8","7","26","177","35","36","7","56","11","401","368022","61275","58631","58087"
"207856","7","936200","0","0","209500","895650","40950","0","71000","41100","82500","0","178325","0","0","119","16","1","0","3","1","7","0","0","8","22","4","0","0","0","21","28","27","8","8","4","4","62","289072","67758","64688","25474"
"207865","7","12639931","0","0","1510112","2248177","830153","426483","608796","165917","1742857","0","1187245","612860","67098","566","26","25","10","15","4","55","0","0","44","216","76","0","17","2","36","135","23","44","7","95","16","490","431749","46223","51582","82757"
"207935","7","18369512","0","0","5060387","6656747","1775960","2900449","2788100","263742","1333026","80413","5811603","1975686","141186","2561","83","40","62","66","5","195","0","0","120","306","45","3","48","5","11","451","16","120","4","101","3","978","273369","90415","75307","52537"
"207962","7","1698943","0","0","0","890044","0","0","0","0","0","1122988","534744","49608","0","75","11","0","0","0","0","16","0","0","0","25","0","20","2","0",,"27",,"0",,"22",,"74",,,,
"207971","7","29248210","0","0","4274182","10444197","3526875","4721350","9846059","352716","2762918","54241","4949411","1651657","216946","1357","93","74","93","163","8","165","0","0","117","334","98","3","40","10","70","596","125","117","24","151","32","1198","337867","61253","49374","54129"
"208035","7","1730906","0","0","329455","971619","215406","197345","137175","0","147389","0","303360","27393","0","236","17","6","6","4","0","13","0","0","10","37","6","0","1","0","4","46","5","10","1","7","1","100","248298","43522","47260","25072"
"208239","7","1947249","0","0","56100","1277308","31994","129724","40228","0","36035","0","2268313","0","0","232","15","1","3","1","0","46","0","0","1","33","1","0","0","0","16","66","32","1","0","1","0","101",,,,
"208275","7","3712661","0","0","128125","2060812","248575","214743","0","0","277260","0","1226869","113164","0","342","33","5","5","0","0","36","0","0","3","56","8","0","3","0","13","79","18","3","1","11","2","149","340606","112559","11754","35818"
"208318","7","7177563","0","0","809047","3469248","831392","1309024","267045","0","1155368","0","2052387","249823","0","598","45","19","25","6","0","58","0","0","19","120","35","0","6","0","11","153","13","19","2","41","4","333","299473","85637","33756","58629"
"208390","7","12235043","0","0","5459664","7213071","0","2406660","679725","0","1579716","0","4742550","206484","0","1192","86","0","44","10","0","119","0","0","121","191","54","0","5","0",,"259",,"121",,"59",,"630","249877","96860","111503","36480"
"208406","7","7644702","0","0","2848529","3385497","334493","808152","93434","49673","930479","46689","2588307","246418","225152","767","36","5","13","2","1","60","0","0","60","108","24","1","4","4",,"117",,"60",,"33",,"318","253005","87307","94273","47947"
"208415","7","1686397","0","0","490478","1286854","0","127575","0","0","190580","0","1179319","0","0","179","16","0","3","0","0","31","0","0","13","27","7","0","0","0","12","50","23","13","6","7","3","97","276758","193544","80493","31276"
"208479","7","982035","0","0","127192","854563","346376","0","0","0","0","371072","286047","0","0","70","12","5","0","0","0","14","0","0","3","18","0","6","0","0",,"31",,"3",,"6",,"58",,,,
"208488","7","4728980","0","0","2061362","3395021","904703","946235","2003598","175015","454913","0","1445242","113000","0","727","36","16","22","38","4","38","0","0","40","71","16","0","3","0","11","154","24","40","6","19","3","284","229979","78802","100248","27619"
"208512","7","560000","0","0","80000","120000","160000","40000","0","0","0","120000","80000","0","0","49","3","4","1","0","0","2","0","0","2","14","0","3","0","0","33","10","23","2","5","3","7","29",,,,
"208646","7","5965744","0","336846","130512","823181","4252710","628848","88632","92028","682968","50244","1146360","528072","72372","355","7","85","13","2","2","36","0","6","3","109","23","2","13","2","17","145","23","9","1","40","6","303","261998","54391","20525","58570"
"208725","7","169000","0","0","35000","297582","91960","0","70000","0","262824","0","0","0","0","86","7","3","0","2","0","0","0","0","1","5","8","0","0","0","21","12","49","1","4","8","33","26","73264","5","15173","113937"
"208822","7","10861485","108781","0","1509845","3329224","802812","1004723","1329318","0","1144784","0","1841028","556568","0","708","39","16","20","29","0","53","1","0","31","168","34","0","13","0","41","157","38","32","8","47","11","404","363601","61634","54185","56955"
"208965","7","871513","0","0","63544","417298","0","41134","0","0","0","0","812422","0","0","90","7","0","1","0","0","19","0","0","2","13","0","0","0","0","11","27","24","2","2","0","0","42",,,,
"209038","7","17195910","64663","0","1953304","5827864","3324861","2826798","775006","0","1387585","133241","3878110","709491","114463","1126","70","68","46","17","0","91","1","0","43","254","36","4","13","3",,"292",,"44",,"56",,"646","276257","62306","32419","37670"
"209056","7","19667740","93048","0","5153010","5815043","2034800","1594095","1202039","37142","800037","0","3045045","1434918","0","1049","55","35","29","22","1","78","2","0","98","237","19","0","28","0","54","220","50","100","23","47","11","604","356965","55944","95215","40564"
"209065","7","8476552","0","0","1104582","3486672","898063","1016810","1620473","193924","1535671","0","1164987","68127","0","420","42","17","22","30","3","33","0","0","23","120","47","0","1","0","70","147","86","23","13","48","28","338","291816","46786","38027","55213"
"209074","7","9282837","0","0","2010511","3427070","636448","1164587","1445150","0","781619","202730","2938823","338195","67799","895","39","13","23","28","0","71","0","0","44","125","24","5","7","2","11","174","15","44","4","38","3","381","318897","100962","69068","47763"
"209108","7","2444033","0","0","931012","1781741","480251","489660","235400","0","69472","27310","655090","95472","0","355","22","10","9","5","0","21","0","0","23","45","2","1","2","0","21","67","31","23","11","5","2","140","239219","64124","91126","18818"
"209241","7","1130267","0","0","0","157798","0","0","145965","0","0","0","170310","0","0","47","4","0","0","3","0","5","0","0","0","22","0","0","0","0","112","12","61","0","0","0","0","34","287263","43287","0","0"
"209250","7","11925713","0","0","1976984","3772887","1117841","1686168","390664","0","306106","0","3830447","1145667","163116","1150","42","20","25","5","0","78","0","0","39","151","6","0","26","4",,"170",,"39",,"36",,"396","346678","111353","57470","46944"
"209287","7","1521360","0","0","161609","1390149","275965","254065","124159","40300","457300","0","1388139","43887","0","199","22","6","7","3","1","43","0","0","4","28","14","0","1","0","28","82","81","4","4","15","15","129","189838","178248","20166","62539"
"209296","7","2776600","0","0","103334","1936000","135000","141000","87000","34000","54080","64000","1198080","0","0","260","22","3","3","2","1","25","0","0","2","51","2","1","0","0",,"56",,"2",,"3",,"112","292983","130010","10904","12460"
"209409","7","1280175","0","0","369575","1352783","180568","193450","585453","37000","179960","0","396996","0","0","117","18","4","5","16","1","12","0","0","10","27","7","0","0","0","33","56","69","10","12","7","9","100","239568","81225","69161","33677"
"209490","7","32814905","7150855","0","655776","35237762","10563842","43460075","2559640","53594776","7034322","43784","14614522","3750591","427149","7355","562","238","1463","39","1095","759","155","0","11","1161","231","1","58","12",,"4156",,"166",,"302",,"5785","33441","69514","7956","11471"
"209506","7","8706741","0","461799","129144","2268520","2977812","818928","331502","36576","946068","27468","1745316","654996","42072","393","26","60","13","8","1","48","0","8","3","140","29","1","14","1","26","156","29","11","2","45","9","352","354519","72559","24062","68023"
"209533","7","482789","0","58000","318057","501020","76000","42744","44500","0","117118","0","72822","0","0","92","5","2","1","1","0","2","0","1","7","10","4","0","0","0","58","11","64","8","47","4","23","33","156139","23554","121621","37877"
"209542","7","76156464","40065138","22000929","10308396","35286258","21388368","17985996","18156612","4107345","5925282","375984","20442603","7413204","1575336","5406","289","404","317","322","76","539","598","300","201","930","178","10","156","31","29","1947","61","1099","35","375","12","4351","202752","65363","192684","40706"
"209551","7","74900391","10794786","8669214","7696302","24041130","27435714","16772682","14232441","3026451","12510627","321084","24970323","8743893","772440","4857","245","449","255","199","45","619","207","168","149","938","392","11","183","18","33","1812","64","524","19","604","21","3878","230865","86298","83716","68883"
"209603","7","1403705","66156","79114","1003049","1057837","329738","150518","127846","0","179438","0","127462","0","0","224","10","7","4","4","0","6","1","2","26","27","7","0","0","0","46","31","53","29","49","7","12","94","186427","16932","152509","23831"
"209612","7","19704090","256517","42018","1096953","6095717","737934","975871","2974517","273479","1048960","0","5880398","632428","0","894","52","12","20","61","7","134","2","1","25","267","38","0","15","0","68","286","73","28","7","53","13","634","426955","133347","30238","36433"
"209746","7","29699129","0","0","3883964","12042810","3438886","8093423","12553919","0","5314211","242911","11834568","1192071","345603","3216","132","59","125","218","0","276","0","0","79","433","135","6","25","8","8","810","15","79","1","174","3","1496","213230","84972","27886","50938"
"209807","7","56057394","4781517","2852640","3344856","10618956","32059281","9019548","6704136","1488579","1806876","130020","6606134","3582348","37284","3229","75","584","141","134","21","196","76","39","72","737","48","4","69","1","18","1151","29","187","5","122","3","2197","282554","40806","55339","28007"
"209825","7","15685619","0","0","452445","4646635","3469670","1599734","4900650","286075","3489914","0","3033796","0","0","870","38","62","30","96","5","83","0","0","8","227","103","0","0","0","50","314","69","8","2","103","23","652","339229","71803","9785","75476"
"209922","7","14168604","0","0","2082900","3289748","2865903","2378287","1193271","182408","2128505","0","1990840","602149","0","486","23","48","43","23","4","52","0","0","35","156","57","0","12","0","102","193","126","35","23","69","45","453","402427","61730","59160","77558"
"209940","7","5152786","0","0","275066","2636460","567613","1437732","671840","0","668674","68568","3190581","136724","0","705","36","14","32","13","0","81","0","0","5","76","18","2","4","0",,"176",,"5",,"24",,"281","221978","137452","11850","37650"
"210076","7","3172398","0","0","47736","1365489","1727655","209922","36000","0","103802","1267946","342331","0","0","241","8","36","4","1","0","11","0","0","1","64","3","26","0","0",,"60",,"1",,"29",,"154",,,,
"210146","7","13361378","0","715542","244512","2241084","8649033","1387428","62148","86172","864144","59856","1860624","825480","0","767","21","168","30","2","1","57","0","11","6","209","28","2","19","0","26","279","35","17","2","49","6","554","368723","53730","26494","48279"
"210155","7","3114763","0","874938","216091","2066730","178779","445039","104770","0","599285","0","1388031","154066","64792","380","33","4","10","3","0","40","0","23","8","54","19","0","4","2","23","90","39","31","13","25","11","200","250167","111486","87628","65710"
"210234","7","3424815","0","0","1090227","790500","368547","480856","236402","0","251284","132501","313695","0","0","568","9","10","11","5","0","10","0","0","30","59","6","4","0","0","13","45","10","30","6","10","2","144","305651","27999","97299","34251"
"210270","7","3501654","73076","0","282342","2695320","301883","513992","0","0","1057812","0","1881334","0","0","431","41","8","12","0","0","56","1","0","6","61","33","0","0","0","17","117","33","7","2","33","9","218","255536","137296","25937","77195"
"210304","7","1889260","0","0","1153938","1514014","204589","221512","195605","0","125980","0","233160","0","0","157","21","4","5","5","0","7","0","0","35","32","4","0","0","0","50","42","66","35","55","4","6","113","221979","27399","135582","14802"
"210331","7","3293903","0","0","152332","1379231","239815","327909","508984","40000","682992","0","1342694","0","0","273","21","6","8","12","1","43","0","0","3","58","24","0","0","0","39","91","61","3","2","24","16","176","369735","155210","17099","76665"
"210359","7","543480","0","0","31200","551409","129120","45011","0","0","0","0","514464","0","0","56","7","3","1","0","0","13","0","0","1","6","0","0","0","0","12","24","49","1","2","0","0","31",,,,
"210368","7","790175","0","0","70590","804542","195125","207740","0","0","162240","0","632474","0","0","157","15","3","4","0","0","25","0","0","2","15","6","0","0","0",,"47",,"2",,"6",,"70","208180","166638","18598","42744"
"210401","7","19168577","0","0","1547420","8976386","1134912","955552","1835453","221976","2177425","0","3215268","637312","330637","818","101","21","22","42","5","91","0","0","31","229","77","0","16","8","71","282","87","31","10","101","31","643","427274","76621","34493","70111"
"210429","7","12156448","516660","1966005","1502352","2983719","3840318","1512144","1035717","221613","2109960","30696","2197752","909972","69696","927","31","85","27","22","4","63","11","32","38","221","69","1","21","2","29","232","30","81","10","93","12","627","307909","61284","100936","79034"
"210438","7","2773320","147272","0","443275","2857894","287982","372591","70198","245299","22425","0","794973","73802","0","180","30","6","5","2","5","24","4","0","12","40","1","0","2","0","53","72","95","16","21","3","4","131","292411","109688","62266","10146"
"210492","7","1840499","0","0","48128","866128","241430","0","208590","55530","0","0","269466","0","0","158","10","4","0","5","1","8","0","0","1","28","0","0","0","0","104","28","104","1","4","0","0","57","325461","57473","8511","0"
"210571","7","7671338","0","0","513888","3242167","610422","567718","932206","70000","1797454","0","2085638","0","0","596","41","12","13","23","1","67","0","0","13","119","71","0","0","0","45","157","60","13","5","71","27","360","379759","106716","25439","88980"
"210605","7","18749232","0","0","1806572","10057232","3949128","2129830","1063760","0","2222334","0","8465563","1438071","0","1998","127","77","35","16","0","206","0","0","43","288","61","0","31","0","9","461","15","43","1","92","3","884","254433","114884","24516","49673"
"210669","7","13353372","0","0","1412464","4848911","1298581","1292718","1876818","234907","823645","0","1848916","701637","36570","530","52","22","25","41","5","58","0","0","30","183","23","0","16","1","83","203","92","30","14","40","18","456","460804","71914","48742","53897"
"210739","7","7341634","0","0","2360445","3266230","1268140","181920","1521590","265870","1347792","0","1392307","435432","92456","604","31","18","5","34","5","49","0","0","36","109","51","0","8","2","27","142","35","36","9","61","15","348","310846","70211","99942","79417"
"210775","7","6397995","0","0","246680","4496275","663097","343553","709850","184611","777998","0","1977175","283846","54752","526","58","15","7","16","4","54","0","0","6","104","26","0","6","2","27","154","40","6","2","34","9","298","295894","99983","11408","51640"
"210809","7","2359101","35100","0","1168068","3694322","630774","939205","115000","0","0","662995","3011647","44769","0","204","41","6","12","2","0","69","1","0","30","19","0","9","1","0",,"130",,"31",,"10",,"190","188241","240315","96005","56475"
"210890","7","264837","0","0","241492","222974","0","55081","0","0","46200","36408","32196","0","0","28","2","0","1","0","0","1","0","0","5","4","1","1","0","0","22","4","22","5","28","2","11","15",,,,
"210906","7","1176951","0","0","0","871424","65100","57048","0","0","0","0","964775","0","0","104","11","1","1","0","0","21","0","0","0","22","0","0","0","0","31","34","49","0","0","0","0","56",,,,
"210942","7","9214526","0","0","0","1606583","84032","315899","46640","0","0","0","3766056","0","0","275","17","2","7","1","0","76","0","0","0","85","0","0","0","0","22","103","27","0","0","0","0","188",,,,
"210951","7","147252","0","0","96559","237867","208847","0","0","0","0","135525","25836","0","0","27","4","5","0","0","0","1","0","0","2","10","0","4","0","0",,"10",,"2",,"4",,"26",,,,
"210960","7","3690446","0","0","46350","2074909","65000","227251","0","0","0","0","2759801","0","0","205","22","1","5","0","0","59","0","0","1","63","0","0","0","0","26","87","35","1","0","0","0","151",,,,
"211024","7","2023304","0","0","45000","833372","504770","168330","255921","59775","248653","0","668570","0","0","211","18","9","4","6","2","26","0","0","1","39","8","0","0","0","31","65","52","1","1","8","6","113","316089","113791","7030","38846"
"211079","7","2917580","0","0","288630","1694132","147085","396033","71897","0","0","47018","1492903","392657","0","334","25","3","9","2","0","41","0","0","6","52","0","1","13","0","14","80","22","6","2","14","4","152","304186","155654","30092","45840"
"211088","7","11512964","0","0","192179","8968187","738423","1004302","784436","83000","546359","529499","3788315","0","0","866","110","14","18","17","2","98","0","0","5","152","16","14","0","0","32","259","54","5","1","30","6","446","385474","129624","6434","36022"
"211130","7","537433","0","0","84588","539075","126665","52500","0","0","37300","0","70250","0","0","63","9","3","1","0","0","2","0","0","2","9","1","0","0","0",,"15",,"2",,"1",,"27","285655","37346","44960","19826"
"211149","7","610494","0","0","229016","676288","0","0","0","70340","74281","40382","161422","0","0","64","11","0","0","0","2","6","0","0","7","16","3","1","0","0",,"19",,"7",,"4",,"46","318862","121056","119616","59889"
"211158","7","32506708","0","0","829602","5243154","7184242","2135404","2466524","573204","4141678","0","5057086","2018921","0","1158","41","122","37","40","8","141","0","0","14","417","131","0","52","0","37","389","35","14","1","183","16","1003","440854","76361","11251","83550"
