"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"223898","7","3442186","0","0","310745","1164598","195032","169833","311021","0","108613","140183","452340","285605","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","395966",,"35746","61474"
"223922","7","1540858","0","0","46350","644310","256722","62541","0","0","133674","0","364108","145381","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","379153",,"11405","68666"
"224004","7","4163276","0","0","480667","2054636","940881","705114","1639226","0","167120","0","1203670","332656","0","474","21","18","15","42","0","37","0","0","11","71","4","0","9","0","24","133","45","11","4","13","4","157","268934","77759","31049","32284"
"224110","7","7532139","0","0","757305","2459106","173520","234325","368962","0","0","0","3204302","268188","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","372280",,"37430","13255"
"224147","7","26318644","2521556","0","2447961","9362483","5482432","3747399","3746473","626130","904053","0","4869822","523563","38603",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","347822",,"65676","19377"
"224183","7","40842","0","0","52167","80000","55693","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","52139",,"66597","0"
"224226","7","11032416","0","0","3126087","2799915","799772","1780967","1857651","0","1000504","957039","3264791","530336","66687","483","20","11","31","31","0","83","0","0","70","122","22","18","12","2","18","176","26","70","10","54","8","300","272351","80598","77172","63063"
"224244","7","415888","0","0","393728","412585","130998","0","30000","0","36700","140500","67450","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","220752",,"208990","94057"
"224271","7","203444","0","0","0","81662","0","0","0","0","37000","0","41561","0","0","12","1","0","0","0","0","1","0","0","0","4","1","0","0","0","14","2","7","0","0","1","4","3","469087","95831","0","85312"
"224305","7","4346950","0","0","430105","2276501","625009","882997","0","0","475771","0","1973211","326781","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","295451",,"29233","54547"
"224323","7","9167651","0","0","489272","5449606","1141954","492463","416171","405757","1250375","0","2883100","0","0","500","65","24","9","12","11","80","0","0","12","137","38","0","0","0","45","201","66","12","4","38","13","251","372139","133508","19861","50756"
"224350","7","17366846","0","0","1552682","4864864","1104901","1669356","1277292","0","555014","23753","3559568","251888","95264","1232","60","22","30","26","0","101","0","0","33","289","19","1","7","3",,"239",,"33",,"30",,"302","416635","85398","37249","22213"
"224439","7","17067760","0","0","194000","945000","372800","131000","0","1008000","775000","1080000","644000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","880488",,"10008","95695"
"224527","7","4062693","0","0","804574","1616389","376941","187852","1177679","131186","766059","0","881795","480558","0","302","22","8","4","29","3","32","0","0","24","71","32","0","15","0","53","98","73","24","18","47","35","169","350176","87317","69349","107450"
"224545","7","5993699","0","0","559316","1926791","733917","436949","461644","54717","298998","0","1362598","0","0","431","27","16","8","12","1","44","0","0","20","77","9","0","0","0",,"108",,"20",,"9",,"137","482028","113989","44982","24046"
"224554","7","19425335","100547","0","3606822","8740568","2992410","586549","689524","887990","1463411","165495","5328706","33993","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","314076",,"59942","26886"
"224572","7","8016225","0","0","1663896","4199290","345530","567083","1578500","0","1286598","53193","2254385","548612","0","970","70","7","11","38","0","66","0","0","39","131","32","2","14","0","5","192","7","39","1","48","2","279","276014","77627","57291","65021"
"224615","7","8330514","0","0","1817212","4974597","691914","432935","1408173","62456","982732","53239","2404055","399674","0","990","78","15","9","33","1","74","0","0","43","148","21","2","10","0","8","210","11","43","2","33","2","286","263897","78139","57566","45479"
"224642","7","22355818","0","0","3700981","8378513","3825730","3330179","0","0","2714158","0","10868665","131090","0","2754","118","88","69","0","0","354","0","0","80","424","80","0","4","0","11","629","16","80","2","84","2","793","268554","130565","44459","34179"
"224660","7","1155500","0","0","33600","587217","0","0","0","0","33600","313500","284620","31800","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","448591",,"13044","147098"
"224679","7","1388040","0","0","26160","723500","456900","138840","0","0","0","570660","778500","28800","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","325592",,"6136","140615"
"224712","7","760379","0","0","84259","964866","140200","71500","0","0","209923","0","352097","0","0","48","10","2","1","0","0","8","0","0","2","9","5","0","0","0",,"21",,"2",,"5",,"28","268167","124181","29716","74035"
"224776","7","2523691","0","0","56560","1128028","64701","0","0","0","76540","0","2532153","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","286412",,"6419","8686"
"224891","7","1378094","0","50000","467930","779945","77168","37000","36864","55000","0","0","169711","300970","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","330902",,"124363","72268"
"224961","7","3884529","0","0","990267","1753482","496572","340672","218956","0","378432","0","1109808","122340","0","234","18","10","7","5","0","26","0","0","17","56","12","0","3","0","16","66","19","17","5","15","4","98","386550","110441","98542","49832"
"225070","7","5679391","0","0","372050","2011907","28512","231567","567466","0","664349","0","1212892","100185","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","394202",,"25824","53066"
"225201","7","2094880","0","0","603180","1108230","413036","263960","0","0","50960","588211","617103","69014","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","372263",,"107186","125845"
"225247","7","8901331","0","0","505105","1572377","1226802","500109","1005126","192904","570482","0","1380587","355971","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","465902",,"26438","48491"
"225308","7","9092455","0","0","902813","3451831","1049228","721956","116210","0","337377","0","1840405","0","29791",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","448185",,"44501","18098"
"225371","7","3955757","0","0","787384","1774222","246263","402444","178926","0","287170","0","1021935","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","356762",,"71013","25899"
"225399","7","8666399","0","0","1724327","4859617","841143","142991","2351456","340315","927944","74758","1873190","539980","59990","482","49","17","3","44","8","49","0","0","40","134","24","2","11","2","38","170","49","40","11","39","11","249","363249","92783","72275","67175"
"225414","7","20256695","0","0","1076127","7778535","4283900","3100504","1386223","186748","1703077","0","4421641","739242","204464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","381936",,"20290","49905"
"225423","7","50827710","0","0","12182953","17744025","8946196","6551735","9670332","44036","5326465","1092142","13242415","1056374","63601","5001","183","153","92","188","1","324","0","0","266","759","125","27","24","2","9","941","11","266","3","178","2","1385","284334","74329","68152","42171"
"225432","7","22016215","0","0","1223855","4671522","10692473","6013378","1300492","0","1409987","0","3032512","895664","0","1152","43","186","93","30","0","81","0","0","30","322","33","0","22","0","19","433","25","30","2","55","3","518","354251","48800","19692","37099"
"225502","7","8506953","0","0","535246","2722385","209297","1141901","605155","42736","724673","0","5557130","0","82971",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","339789",,"21379","32259"
"225511","7","130588825","6938107","0","7480969","64276648","41085952","32673090","10978950","2727291","11300511","698767","14766515","7911622","180627","5346","776","868","609","142","52","420","92","0","157","1333","399","15","197","5","29","2867","63","249","5","616","13","3732","314092","42082","34681","48324"
"225520","7","6070307","0","0","360323","2363005","44728","221442","422970","0","980090","0","1444159","190132","19090",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","418065",,"24816","81909"
"225548","7","4425460","0","0","374084","1694153","149474","356802","1075971","134200","625743","0","812002","232814","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","395641",,"33443","76756"
"225575","7","2466717","0","0","903983","1511281","442198","37696","322796","0","45262","0","576080","0","0","182","20","9","1","10","0","17","0","0","24","48","2","0","0","0","44","57","52","24","22","2","2","83","318254","74331","116631","5840"
"225627","7","24932176","120940","0","1473353","12519632","2976777","1815608","5172938","562837","1383930","0","3473520","1282241","300195","1373","135","66","36","110","14","101","2","0","32","305","43","0","36","11","27","462","41","34","3","90","8","586","368517","59666","23565","43845"
"225849","7","213057","0","0","70892","533188","100238","62465","0","0","0","0","1049577","0","0","95","8","2","1","0","0","24","0","0","2","4","0","0","0","0","4","35","31","2","2","0","0","37","77409","381342","25757","0"
"225858","7","256131","0","0","79312","436580","81107","40405","0","0","0","0","1071153","0","0","73","7","2","1","0","0","26","0","0","2","4","0","0","0","0","4","36","33","2","2","0","0","38","110174","460758","34116","0"
"225876","7","542189","0","82000","228000","212000","65920","78235","88000","0","413000","32000","116800","163000","0","84","4","2","2","2","0","4","0","2","6","16","9","1","4","0","23","14","20","8","11","14","20","36","322367","69451","184315","361496"
"225885","7","1473006","0","0","1343006","2223006","395000","226070","692809","88000","1049280","0","250500","378240","25500","148","8","8","5","15","2","8","0","0","28","30","25","0","16","1","43","46","66","28","40","42","61","116","293786","67520","267858","289799"
"225991","7","80404","0","0","0","358000","80000","0","0","0","0","150000","68000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","32829",,"0","61246"
"226019","7","9226674","0","0","1654045","3240363","565310","273852","530251","0","189647","0","1384175","248209","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","429954",,"77077","20404"
"226091","7","29270266","205406","0","6321510","10411324","2860807","2380641","3084428","470539","3467274","0","4156994","1402641","38757",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","367566",,"81963","61642"
"226107","7","2075746","0","0","406587","1754154","247368","417210","144509","0","266565","0","731009","0","24275","217","25","6","10","4","0","25","0","0","10","46","10","0","0","1","15","70","22","10","3","11","4","91","255434","89961","50033","35790"
"226116","7","3160357","0","0","213639","2590064","583413","672912","279125","0","554549","0","1124167","235466","0","258","38","12","11","7","0","35","0","0","5","71","22","0","6","0",,"103",,"5",,"28",,"136","274533","97660","18558","68627"
"226134","7","10411167","0","0","2057234","5066023","547914","1291910","1430227","120655","1782531","0","3404117","607612","0","925","74","15","29","38","3","125","0","0","62","183","68","0","20","0",,"284",,"62",,"88",,"434","296884","100517","58664","68157"
"226152","7","14083097","0","486533","917605","9410857","1858189","1304490","2039570","289432","823103","0","3461934","0","80118","768","145","41","28","51","6","116","0","7","28","197","21","0","0","3","23","387","45","35","4","24","3","446","344317","91723","34330","22083"
"226204","7","9036494","0","0","1869245","3822143","188259","854121","1021978","0","1056248","0","2301385","582918","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","346510",,"71677","62855"
"226231","7","7841070","0","0","1089629","4123194","508720","851786","1395072","45100","1066969","0","1854659","446029","31990",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","359798",,"49999","70894"
"226277","7","2135456","0","0","252970","1655846","0","48853","0","0","24042","0","460132","0","0","97","24","0","1","0","0","14","0","0","7","47","1","0","0","0",,"39",,"7",,"1",,"47","525691","113278","62274","5918"
"226383","7","5737069","0","0","212605","2651550","83652","667933","1730193","284632","724576","133906","1372641","194880","0","420","40","2","16","48","4","54","0","0","4","96","33","5","6","0","38","164","66","4","2","44","18","212","394273","113901","14611","72391"
"226408","7","6301240","0","0","2591703","2109068","930905","1002309","1337545","0","625965","0","1934892","41370","92996","482","25","17","19","25","0","48","0","0","51","108","15","0","1","1",,"134",,"51",,"17",,"202","289056","88763","118889","34879"
"226471","7","10479403","0","0","613318","5317147","1899726","838274","1844221","272054","2031739","175841","1668943","0","0","594","49","50","20","33","6","51","0","0","13","157","58","6","0","0","37","209","49","13","3","64","15","286","354261","65621","20733","74628"
"226578","7","14393063","0","0","2172941","3447562","504216","1013887","1531190","46463","1466247","0","2636649","0","0","850","39","12","24","39","1","96","0","0","57","223","60","0","0","0",,"211",,"57",,"60",,"328","428443","79872","64683","43646"
"226587","7","4065524","0","0","383254","2515455","130920","264761","1082000","103283","466362","28080","810289","106725","0","244","36","3","6","29","3","32","0","0","11","78","25","1","3","0","56","109","78","11","8","29","21","149","370709","83310","34946","54817"
"226806","7","7742631","0","442857","970867","3400814","417676","1045547","1800004","63910","1055743","105659","2739638","256199","0","686","38","7","20","38","1","80","0","8","19","122","31","3","7","0","12","184","19","27","3","41","4","252","316681","114672","57823","57981"
"226833","7","15352337","0","0","1718417","4292396","510832","927082","1406100","63079","1619144","0","4464563","971353","24216","707","46","11","18","29","2","150","0","0","42","227","70","0","29","1","34","256","38","42","6","100","15","398","437398","128998","48959","74495"
"226879","7","276733","0","0","69955","914886","0","0","0","0","0","0","93895","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","170974",,"43220","0"
"226930","7","5254853","0","0","996423","3429101","555618","654800","1437335","50718","725106","0","1811655","367270","0","660","54","11","12","35","1","51","0","0","25","84","18","0","9","0","5","164","10","25","2","27","2","216","250920","88934","47579","52161"
"227146","7","7656911","0","0","1354358","3525216","237454","461212","180417","47045","1466678","0","2610449","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","299227",,"52927","57317"
"227182","7","51930486","0","0","3238328","25725857","26108885","5494814","0","0","8546468","0","25346353","1530392","0","8430","276","489","81","0","0","1037","0","0","45","869","208","0","52","0","9","1883","19","45","0","260","3","2188","294572","143780","18369","57160"
"227191","7","7509935","0","0","1793173","3344682","464460","837354","1739213","57495","1044388","78271","2170545","418466","0","926","47","10","16","42","1","64","0","0","43","124","22","3","10","0","6","180","9","43","2","35","2","258","270974","80397","64701","55607"
"227216","7","95495777","3483735","0","12849533","32456806","8158697","6322190","8747932","3079458","10605750","0","18215367","5095888","468301","3906","360","174","123","144","49","511","69","0","296","1102","408","0","135","13","26","1361","32","365","9","556","13","2282","377299","84138","64532","63887"
"227225","7","4116367","0","0","564607","1668197","486319","183429","1216667","0","343564","0","913399","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","388650",,"53308","32438"
"227243","7","330405","0","0","0","209700","105000","45000","134000","0","45656","0","169358","0","0","109","2","2","1","3","0","5","0","0","0","5","1","0","0","0","6","13","17","0","0","1","1","14",,,,
"227289","7","1093449","0","0","186068","821185","73308","68687","43273","0","392704","0","272893","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","318111",,"54132","114247"
