UNITID,carnegie_basic,carnegie_ug_program,carnegie_grad_program,carnegie_ug_profile,carnegie_enroll_profile,carnegie_size_setting,carnegie_classification2000
454652,-3,-3,-3,-3,-3,-3,-3
454689,31,-2,-2,-2,7,-2,-3
454698,-3,-3,-3,-3,-3,-3,-3
454704,-3,-3,-3,-3,-3,-3,-3
454722,-3,-3,-3,-3,-3,-3,-3
454731,-3,-3,-3,-3,-3,-3,-3
454740,10,1,-1,1,1,1,-3
454759,-3,-3,-3,-3,-3,-3,-3
454768,-3,-3,-3,-3,-3,-3,-3
454777,-3,-3,-3,-3,-3,-3,-3
454786,-3,-3,-3,-3,-3,-3,-3
454795,-3,-3,-3,-3,-3,-3,-3
454801,-3,-3,-3,-3,-3,-3,-3
454810,-3,-3,-3,-3,-3,-3,-3
454829,19,17,7,5,6,6,-3
454838,26,-2,-2,-2,7,-2,-3
454847,-3,-3,-3,-3,-3,-3,-3
454856,26,-2,-2,-2,2,-2,-3
454865,10,1,-1,4,1,1,-3
454874,-3,-3,-3,-3,-3,-3,-3
454883,-3,-3,-3,-3,-3,-3,-3
454892,-3,-3,-3,-3,-3,-3,-3
454908,-3,-3,-3,-3,-3,-3,-3
454917,-3,-3,-3,-3,-3,-3,-3
454926,-3,-3,-3,-3,-3,-3,-3
454935,-3,-3,-3,-3,-3,-3,-3
454944,-3,-3,-3,-3,-3,-3,-3
454953,-3,-3,-3,-3,-3,-3,-3
454962,-3,-3,-3,-3,-3,-3,-3
454971,-3,-3,-3,-3,-3,-3,-3
454980,-3,-3,-3,-3,-3,-3,-3
454999,-3,-3,-3,-3,-3,-3,-3
455008,-3,-3,-3,-3,-3,-3,-3
455017,-3,-3,-3,-3,-3,-3,-3
455026,-3,-3,-3,-3,-3,-3,-3
455035,-3,-3,-3,-3,-3,-3,-3
455053,-3,-3,-3,-3,-3,-3,-3
455062,-3,-3,-3,-3,-3,-3,-3
455071,-3,-3,-3,-3,-3,-3,-3
455080,-3,-3,-3,-3,-3,-3,-3
455099,24,-2,-2,-2,7,-2,-3
455105,-3,-3,-3,-3,-3,-3,-3
455114,2,0,-1,2,3,3,-3
455141,-3,-3,-3,-3,-3,-3,-3
455169,31,-2,-2,-2,7,-2,-3
455178,-3,-3,-3,-3,-3,-3,-3
455187,-3,-3,-3,-3,-3,-3,-3
455196,-3,-3,-3,-3,-3,-3,-3
455202,-3,-3,-3,-3,-3,-3,-3
455211,-3,-3,-3,-3,-3,-3,-3
455220,-3,-3,-3,-3,-3,-3,-3
455239,-3,-3,-3,-3,-3,-3,-3
455248,-3,-3,-3,-3,-3,-3,-3
455257,24,-2,-2,-2,3,-2,-3
455275,-3,-3,-3,-3,-3,-3,-3
455284,-3,-3,-3,-3,-3,-3,-3
455293,-3,-3,-3,-3,-3,-3,-3
455327,-3,-3,-3,-3,-3,-3,-3
455336,-3,-3,-3,-3,-3,-3,-3
455345,-3,-3,-3,-3,-3,-3,-3
455354,-3,-3,-3,-3,-3,-3,-3
455372,-3,-3,-3,-3,-3,-3,-3
455381,-3,-3,-3,-3,-3,-3,-3
455390,10,1,-1,4,1,1,-3
455406,13,0,-1,-1,7,18,-3
455415,-3,-3,-3,-3,-3,-3,-3
455424,-3,-3,-3,-3,-3,-3,-3
455433,26,-2,-2,-2,7,-2,-3
455460,-3,-3,-3,-3,-3,-3,-3
455479,-3,-3,-3,-3,-3,-3,-3
455488,10,1,-1,4,1,1,-3
455497,-3,-3,-3,-3,-3,-3,-3
455512,2,1,-1,1,1,2,-3
455549,-3,-3,-3,-3,-3,-3,-3
455558,-3,-3,-3,-3,-3,-3,-3
455567,10,0,-1,4,3,1,-3
455585,29,-2,-2,-2,2,-2,-3
455600,14,0,-1,9,3,6,-3
455619,14,0,-1,9,3,6,-3
455628,-3,-3,-3,-3,-3,-3,-3
455646,10,1,-1,4,1,1,-3
455655,10,0,-1,3,3,1,-3
455664,26,-2,-2,-2,7,-2,-3
455673,-3,-3,-3,-3,-3,-3,-3
455682,26,-2,-2,-2,7,-2,-3
455707,-3,-3,-3,-3,-3,-3,-3
455716,-3,-3,-3,-3,-3,-3,-3
455725,-3,-3,-3,-3,-3,-3,-3
455734,-3,-3,-3,-3,-3,-3,-3
455743,-3,-3,-3,-3,-3,-3,-3
455752,-3,-3,-3,-3,-3,-3,-3
455761,-3,-3,-3,-3,-3,-3,-3
455770,21,6,-1,10,2,8,-3
455789,-3,-3,-3,-3,-3,-3,-3
455798,-3,-3,-3,-3,-3,-3,-3
455804,32,-2,-2,-2,7,-2,-3
455813,32,-2,-2,-2,7,-2,-3
455831,-3,-3,-3,-3,-3,-3,-3
455840,-3,-3,-3,-3,-3,-3,-3
455859,-3,-3,-3,-3,-3,-3,-3
455868,-3,-3,-3,-3,-3,-3,-3
455877,-3,-3,-3,-3,-3,-3,-3
455886,-3,-3,-3,-3,-3,-3,-3
455895,-3,-3,-3,-3,-3,-3,-3
455901,-3,-3,-3,-3,-3,-3,-3
455910,-3,-3,-3,-3,-3,-3,-3
455929,-3,-3,-3,-3,-3,-3,-3
455938,-3,-3,-3,-3,-3,-3,-3
455947,-3,-3,-3,-3,-3,-3,-3
455956,-3,-3,-3,-3,-3,-3,-3
455965,-3,-3,-3,-3,-3,-3,-3
455974,-3,-3,-3,-3,-3,-3,-3
455983,10,1,-1,4,1,1,-3
455992,13,-1,5,-1,7,18,-3
456001,-3,-3,-3,-3,-3,-3,-3
456010,30,-2,-2,-2,3,-2,-3
456029,-3,-3,-3,-3,-3,-3,-3
456038,-3,-3,-3,-3,-3,-3,-3
456056,14,0,-1,9,3,6,-3
456065,-3,-3,-3,-3,-3,-3,-3
456074,-3,-3,-3,-3,-3,-3,-3
456092,-3,-3,-3,-3,-3,-3,-3
456117,-3,-3,-3,-3,-3,-3,-3
456126,-3,-3,-3,-3,-3,-3,-3
456135,-3,-3,-3,-3,-3,-3,-3
456144,-3,-3,-3,-3,-3,-3,-3
456153,-3,-3,-3,-3,-3,-3,-3
456180,10,0,-1,4,3,1,-3
456205,10,0,-1,3,3,1,-3
456214,-3,-3,-3,-3,-3,-3,-3
456250,-3,-3,-3,-3,-3,-3,-3
456278,10,0,-1,4,3,2,-3
456287,-3,-3,-3,-3,-3,-3,-3
456296,14,1,-1,3,1,2,-3
456302,-3,-3,-3,-3,-3,-3,-3
456311,10,0,-1,4,3,1,-3
456320,-3,-3,-3,-3,-3,-3,-3
456339,-3,-3,-3,-3,-3,-3,-3
456348,21,3,9,6,6,12,-3
456357,10,1,-1,3,1,2,-3
456366,10,0,-1,3,3,1,-3
456375,10,0,-1,3,3,1,-3
456393,14,0,-1,6,3,6,-3
456409,14,0,-1,9,3,6,-3
456418,14,0,-1,9,3,6,-3
456427,14,0,-1,9,3,6,-3
456436,14,0,-1,9,3,6,-3
456445,14,0,-1,9,3,6,-3
456454,10,0,-1,4,3,1,-3
456481,29,-2,-2,-2,5,-2,-3
456490,22,16,2,5,4,6,-3
456506,-3,-3,-3,-3,-3,-3,-3
456515,-3,-3,-3,-3,-3,-3,-3
456542,13,0,-1,-1,7,18,-3
456551,-3,-3,-3,-3,-3,-3,-3
456560,-3,-3,-3,-3,-3,-3,-3
456588,-3,-3,-3,-3,-3,-3,-3
456597,-3,-3,-3,-3,-3,-3,-3
456612,14,0,-1,9,3,6,-3
456621,-3,-3,-3,-3,-3,-3,-3
456719,-3,-3,-3,-3,-3,-3,-3
456728,-3,-3,-3,-3,-3,-3,-3
456737,-3,-3,-3,-3,-3,-3,-3
456746,-3,-3,-3,-3,-3,-3,-3
456755,-3,-3,-3,-3,-3,-3,-3
456764,-3,-3,-3,-3,-3,-3,-3
456773,-3,-3,-3,-3,-3,-3,-3
456782,14,0,-1,5,3,6,-3
456791,10,0,-1,4,3,1,-3
456807,14,0,-1,5,3,6,-3
456816,14,1,-1,2,1,1,-3
456825,-3,-3,-3,-3,-3,-3,-3
456834,14,0,-1,5,5,6,-3
456852,10,0,-1,4,3,1,-3
456861,-3,-3,-3,-3,-3,-3,-3
456922,-3,-3,-3,-3,-3,-3,-3
456931,-3,-3,-3,-3,-3,-3,-3
456940,10,1,-1,4,1,1,-3
456959,12,0,-1,12,3,6,-3
456968,-3,-3,-3,-3,-3,-3,-3
456977,10,0,-1,4,3,1,-3
457004,10,0,-1,2,3,1,-3
457022,10,0,-1,3,3,1,-3
457031,-3,-3,-3,-3,-3,-3,-3
457077,-3,-3,-3,-3,-3,-3,-3
457086,-3,-3,-3,-3,-3,-3,-3
457101,-3,-3,-3,-3,-3,-3,-3
457110,-3,-3,-3,-3,-3,-3,-3
457129,26,-2,-2,-2,3,-2,-3
457174,-3,-3,-3,-3,-3,-3,-3
457183,26,-2,-2,-2,7,-2,-3
457192,-3,-3,-3,-3,-3,-3,-3
457208,-3,-3,-3,-3,-3,-3,-3
457226,-3,-3,-3,-3,-3,-3,-3
457244,-3,-3,-3,-3,-3,-3,-3
457253,-3,-3,-3,-3,-3,-3,-3
457271,-3,-3,-3,-3,-3,-3,-3
457280,-3,-3,-3,-3,-3,-3,-3
457299,-3,-3,-3,-3,-3,-3,-3
457314,-3,-3,-3,-3,-3,-3,-3
457323,-3,-3,-3,-3,-3,-3,-3
457332,-3,-3,-3,-3,-3,-3,-3
457341,-3,-3,-3,-3,-3,-3,-3
457350,-3,-3,-3,-3,-3,-3,-3
457378,-3,-3,-3,-3,-3,-3,-3
457387,-3,-3,-3,-3,-3,-3,-3
457396,-3,-3,-3,-3,-3,-3,-3
457402,-3,-3,-3,-3,-3,-3,-3
457411,-3,-3,-3,-3,-3,-3,-3
457420,-3,-3,-3,-3,-3,-3,-3
457439,-3,-3,-3,-3,-3,-3,-3
457448,-3,-3,-3,-3,-3,-3,-3
457457,-3,-3,-3,-3,-3,-3,-3
457466,-3,-3,-3,-3,-3,-3,-3
457475,-3,-3,-3,-3,-3,-3,-3
457484,-3,-3,-3,-3,-3,-3,-3
457493,-3,-3,-3,-3,-3,-3,-3
457509,-3,-3,-3,-3,-3,-3,-3
457527,-3,-3,-3,-3,-3,-3,-3
457536,-3,-3,-3,-3,-3,-3,-3
457545,-3,-3,-3,-3,-3,-3,-3
457554,-3,-3,-3,-3,-3,-3,-3
457563,-3,-3,-3,-3,-3,-3,-3
457572,-3,-3,-3,-3,-3,-3,-3
457581,-3,-3,-3,-3,-3,-3,-3
457590,-3,-3,-3,-3,-3,-3,-3
457606,-3,-3,-3,-3,-3,-3,-3
457615,-3,-3,-3,-3,-3,-3,-3
457624,-3,-3,-3,-3,-3,-3,-3
457633,-3,-3,-3,-3,-3,-3,-3
457642,-3,-3,-3,-3,-3,-3,-3
457651,-3,-3,-3,-3,-3,-3,-3
457679,-3,-3,-3,-3,-3,-3,-3
457688,-3,-3,-3,-3,-3,-3,-3
457697,-3,-3,-3,-3,-3,-3,-3
457703,-3,-3,-3,-3,-3,-3,-3
457721,-3,-3,-3,-3,-3,-3,-3
457730,-3,-3,-3,-3,-3,-3,-3
457749,-3,-3,-3,-3,-3,-3,-3
457758,-3,-3,-3,-3,-3,-3,-3
457767,-3,-3,-3,-3,-3,-3,-3
457776,-3,-3,-3,-3,-3,-3,-3
457785,-3,-3,-3,-3,-3,-3,-3
457794,-3,-3,-3,-3,-3,-3,-3
457800,-3,-3,-3,-3,-3,-3,-3
457819,-3,-3,-3,-3,-3,-3,-3
457828,-3,-3,-3,-3,-3,-3,-3
457837,-3,-3,-3,-3,-3,-3,-3
457846,-3,-3,-3,-3,-3,-3,-3
457855,-3,-3,-3,-3,-3,-3,-3
457864,-3,-3,-3,-3,-3,-3,-3
457873,-3,-3,-3,-3,-3,-3,-3
457891,-3,-3,-3,-3,-3,-3,-3
457916,-3,-3,-3,-3,-3,-3,-3
457925,-3,-3,-3,-3,-3,-3,-3
457943,-3,-3,-3,-3,-3,-3,-3
457952,-3,-3,-3,-3,-3,-3,-3
457961,-3,-3,-3,-3,-3,-3,-3
457989,-3,-3,-3,-3,-3,-3,-3
457998,-3,-3,-3,-3,-3,-3,-3
458007,-3,-3,-3,-3,-3,-3,-3
458016,-3,-3,-3,-3,-3,-3,-3
458025,-3,-3,-3,-3,-3,-3,-3
458034,-3,-3,-3,-3,-3,-3,-3
458043,-3,-3,-3,-3,-3,-3,-3
458052,-3,-3,-3,-3,-3,-3,-3
458061,-3,-3,-3,-3,-3,-3,-3
458070,-3,-3,-3,-3,-3,-3,-3
458098,-3,-3,-3,-3,-3,-3,-3
458104,-3,-3,-3,-3,-3,-3,-3
458113,-3,-3,-3,-3,-3,-3,-3
458122,-3,-3,-3,-3,-3,-3,-3
458131,-3,-3,-3,-3,-3,-3,-3
458140,-3,-3,-3,-3,-3,-3,-3
458159,-3,-3,-3,-3,-3,-3,-3
458168,-3,-3,-3,-3,-3,-3,-3
458177,-3,-3,-3,-3,-3,-3,-3
458186,-3,-3,-3,-3,-3,-3,-3
458195,-3,-3,-3,-3,-3,-3,-3
458210,-3,-3,-3,-3,-3,-3,-3
458229,-3,-3,-3,-3,-3,-3,-3
458247,-3,-3,-3,-3,-3,-3,-3
458256,-3,-3,-3,-3,-3,-3,-3
458265,-3,-3,-3,-3,-3,-3,-3
458274,-3,-3,-3,-3,-3,-3,-3
458283,-3,-3,-3,-3,-3,-3,-3
458292,-3,-3,-3,-3,-3,-3,-3
458308,-3,-3,-3,-3,-3,-3,-3
458317,-3,-3,-3,-3,-3,-3,-3
458326,-3,-3,-3,-3,-3,-3,-3
458335,-3,-3,-3,-3,-3,-3,-3
458344,-3,-3,-3,-3,-3,-3,-3
458353,-3,-3,-3,-3,-3,-3,-3
458362,-3,-3,-3,-3,-3,-3,-3
458371,-3,-3,-3,-3,-3,-3,-3
458380,-3,-3,-3,-3,-3,-3,-3
458399,-3,-3,-3,-3,-3,-3,-3
458405,-3,-3,-3,-3,-3,-3,-3
458414,-3,-3,-3,-3,-3,-3,-3
458423,-3,-3,-3,-3,-3,-3,-3
458432,-3,-3,-3,-3,-3,-3,-3
458441,-3,-3,-3,-3,-3,-3,-3
458469,-3,-3,-3,-3,-3,-3,-3
458478,-3,-3,-3,-3,-3,-3,-3
458487,-3,-3,-3,-3,-3,-3,-3
458496,-3,-3,-3,-3,-3,-3,-3
458502,-3,-3,-3,-3,-3,-3,-3
458511,-3,-3,-3,-3,-3,-3,-3
458557,-3,-3,-3,-3,-3,-3,-3
458593,-3,-3,-3,-3,-3,-3,-3
458609,-3,-3,-3,-3,-3,-3,-3
458618,-3,-3,-3,-3,-3,-3,-3
458627,-3,-3,-3,-3,-3,-3,-3
458636,-3,-3,-3,-3,-3,-3,-3
458645,-3,-3,-3,-3,-3,-3,-3
458654,-3,-3,-3,-3,-3,-3,-3
458663,-3,-3,-3,-3,-3,-3,-3
458681,-3,-3,-3,-3,-3,-3,-3
458690,-3,-3,-3,-3,-3,-3,-3
458706,-3,-3,-3,-3,-3,-3,-3
458715,-3,-3,-3,-3,-3,-3,-3
458733,-3,-3,-3,-3,-3,-3,-3
458742,-3,-3,-3,-3,-3,-3,-3
458751,-3,-3,-3,-3,-3,-3,-3
458760,-3,-3,-3,-3,-3,-3,-3
458779,-3,-3,-3,-3,-3,-3,-3
458797,-3,-3,-3,-3,-3,-3,-3
458803,-3,-3,-3,-3,-3,-3,-3
458812,-3,-3,-3,-3,-3,-3,-3
458821,-3,-3,-3,-3,-3,-3,-3
458830,-3,-3,-3,-3,-3,-3,-3
458849,-3,-3,-3,-3,-3,-3,-3
458858,-3,-3,-3,-3,-3,-3,-3
458867,-3,-3,-3,-3,-3,-3,-3
458885,-3,-3,-3,-3,-3,-3,-3
458919,-3,-3,-3,-3,-3,-3,-3
458937,-3,-3,-3,-3,-3,-3,-3
458955,-3,-3,-3,-3,-3,-3,-3
458964,-3,-3,-3,-3,-3,-3,-3
458973,-3,-3,-3,-3,-3,-3,-3
458982,-3,-3,-3,-3,-3,-3,-3
458991,-3,-3,-3,-3,-3,-3,-3
459000,-3,-3,-3,-3,-3,-3,-3
459019,-3,-3,-3,-3,-3,-3,-3
459028,-3,-3,-3,-3,-3,-3,-3
459037,-3,-3,-3,-3,-3,-3,-3
459046,-3,-3,-3,-3,-3,-3,-3
459055,-3,-3,-3,-3,-3,-3,-3
459064,-3,-3,-3,-3,-3,-3,-3
459073,-3,-3,-3,-3,-3,-3,-3
459082,-3,-3,-3,-3,-3,-3,-3
459091,-3,-3,-3,-3,-3,-3,-3
459107,-3,-3,-3,-3,-3,-3,-3
459116,-3,-3,-3,-3,-3,-3,-3
459125,-3,-3,-3,-3,-3,-3,-3
459134,-3,-3,-3,-3,-3,-3,-3
459143,-3,-3,-3,-3,-3,-3,-3
459152,-3,-3,-3,-3,-3,-3,-3
459161,-3,-3,-3,-3,-3,-3,-3
459170,-3,-3,-3,-3,-3,-3,-3
459189,-3,-3,-3,-3,-3,-3,-3
459198,-3,-3,-3,-3,-3,-3,-3
459204,-3,-3,-3,-3,-3,-3,-3
459213,-3,-3,-3,-3,-3,-3,-3
459222,26,-2,-2,-2,6,-2,-3
459231,-3,-3,-3,-3,-3,-3,-3
459259,-3,-3,-3,-3,-3,-3,-3
459268,-3,-3,-3,-3,-3,-3,-3
459277,-3,-3,-3,-3,-3,-3,-3
459286,-3,-3,-3,-3,-3,-3,-3
459295,-3,-3,-3,-3,-3,-3,-3
459301,-3,-3,-3,-3,-3,-3,-3
459310,-3,-3,-3,-3,-3,-3,-3
459329,-3,-3,-3,-3,-3,-3,-3
459338,-3,-3,-3,-3,-3,-3,-3
459347,-3,-3,-3,-3,-3,-3,-3
459356,-3,-3,-3,-3,-3,-3,-3
459365,-3,-3,-3,-3,-3,-3,-3
459374,-3,-3,-3,-3,-3,-3,-3
459392,-3,-3,-3,-3,-3,-3,-3
459408,-3,-3,-3,-3,-3,-3,-3
459417,-3,-3,-3,-3,-3,-3,-3
459426,-3,-3,-3,-3,-3,-3,-3
459435,-3,-3,-3,-3,-3,-3,-3
459444,-3,-3,-3,-3,-3,-3,-3
459453,-3,-3,-3,-3,-3,-3,-3
459462,-3,-3,-3,-3,-3,-3,-3
459471,-3,-3,-3,-3,-3,-3,-3
459480,-3,-3,-3,-3,-3,-3,-3
459499,-3,-3,-3,-3,-3,-3,-3
459514,-3,-3,-3,-3,-3,-3,-3
459523,-3,-3,-3,-3,-3,-3,-3
459532,-3,-3,-3,-3,-3,-3,-3
459541,-3,-3,-3,-3,-3,-3,-3
459550,-3,-3,-3,-3,-3,-3,-3
459569,-3,-3,-3,-3,-3,-3,-3
459578,-3,-3,-3,-3,-3,-3,-3
459587,-3,-3,-3,-3,-3,-3,-3
459596,-3,-3,-3,-3,-3,-3,-3
459602,-3,-3,-3,-3,-3,-3,-3
459611,-3,-3,-3,-3,-3,-3,-3
459620,-3,-3,-3,-3,-3,-3,-3
459639,-3,-3,-3,-3,-3,-3,-3
459648,-3,-3,-3,-3,-3,-3,-3
459657,-3,-3,-3,-3,-3,-3,-3
459666,-3,-3,-3,-3,-3,-3,-3
459675,-3,-3,-3,-3,-3,-3,-3
459684,-3,-3,-3,-3,-3,-3,-3
459693,-3,-3,-3,-3,-3,-3,-3
459709,-3,-3,-3,-3,-3,-3,-3
459718,-3,-3,-3,-3,-3,-3,-3
459727,-3,-3,-3,-3,-3,-3,-3
459736,-3,-3,-3,-3,-3,-3,-3
459745,-3,-3,-3,-3,-3,-3,-3
459824,-3,-3,-3,-3,-3,-3,-3
459833,-3,-3,-3,-3,-3,-3,-3
459842,-3,-3,-3,-3,-3,-3,-3
459851,-3,-3,-3,-3,-3,-3,-3
459930,-3,-3,-3,-3,-3,-3,-3
459958,-3,-3,-3,-3,-3,-3,-3
459967,-3,-3,-3,-3,-3,-3,-3
459985,-3,-3,-3,-3,-3,-3,-3
459994,-3,-3,-3,-3,-3,-3,-3
460002,-3,-3,-3,-3,-3,-3,-3
460011,-3,-3,-3,-3,-3,-3,-3
460020,-3,-3,-3,-3,-3,-3,-3
460039,-3,-3,-3,-3,-3,-3,-3
460048,-3,-3,-3,-3,-3,-3,-3
460057,-3,-3,-3,-3,-3,-3,-3
460066,-3,-3,-3,-3,-3,-3,-3
460075,-3,-3,-3,-3,-3,-3,-3
460093,-3,-3,-3,-3,-3,-3,-3
460109,-3,-3,-3,-3,-3,-3,-3
460118,-3,-3,-3,-3,-3,-3,-3
460127,-3,-3,-3,-3,-3,-3,-3
460136,-3,-3,-3,-3,-3,-3,-3
460145,-3,-3,-3,-3,-3,-3,-3
460172,-3,-3,-3,-3,-3,-3,-3
460181,-3,-3,-3,-3,-3,-3,-3
460190,-3,-3,-3,-3,-3,-3,-3
460206,-3,-3,-3,-3,-3,-3,-3
460215,-3,-3,-3,-3,-3,-3,-3
460349,-3,-3,-3,-3,-3,-3,-3
460358,-3,-3,-3,-3,-3,-3,-3
460367,-3,-3,-3,-3,-3,-3,-3
460385,-3,-3,-3,-3,-3,-3,-3
460394,-3,-3,-3,-3,-3,-3,-3
460446,-3,-3,-3,-3,-3,-3,-3
460455,-3,-3,-3,-3,-3,-3,-3
460464,-3,-3,-3,-3,-3,-3,-3
460473,-3,-3,-3,-3,-3,-3,-3
460482,-3,-3,-3,-3,-3,-3,-3
460516,-3,-3,-3,-3,-3,-3,-3
460525,-3,-3,-3,-3,-3,-3,-3
460534,-3,-3,-3,-3,-3,-3,-3
460543,-3,-3,-3,-3,-3,-3,-3
460552,-3,-3,-3,-3,-3,-3,-3
460561,-3,-3,-3,-3,-3,-3,-3
460570,-3,-3,-3,-3,-3,-3,-3
460589,-3,-3,-3,-3,-3,-3,-3
460598,-3,-3,-3,-3,-3,-3,-3
460604,-3,-3,-3,-3,-3,-3,-3
460613,-3,-3,-3,-3,-3,-3,-3
460631,-3,-3,-3,-3,-3,-3,-3
460640,-3,-3,-3,-3,-3,-3,-3
460659,-3,-3,-3,-3,-3,-3,-3
460668,-3,-3,-3,-3,-3,-3,-3
460677,-3,-3,-3,-3,-3,-3,-3
460695,-3,-3,-3,-3,-3,-3,-3
460701,-3,-3,-3,-3,-3,-3,-3
460710,-3,-3,-3,-3,-3,-3,-3
460729,-3,-3,-3,-3,-3,-3,-3
460738,-3,-3,-3,-3,-3,-3,-3
460747,-3,-3,-3,-3,-3,-3,-3
460756,-3,-3,-3,-3,-3,-3,-3
460765,-3,-3,-3,-3,-3,-3,-3
460774,-3,-3,-3,-3,-3,-3,-3
460783,-3,-3,-3,-3,-3,-3,-3
460808,-3,-3,-3,-3,-3,-3,-3
460817,-3,-3,-3,-3,-3,-3,-3
460826,-3,-3,-3,-3,-3,-3,-3
460835,-3,-3,-3,-3,-3,-3,-3
460844,-3,-3,-3,-3,-3,-3,-3
460853,-3,-3,-3,-3,-3,-3,-3
460862,-3,-3,-3,-3,-3,-3,-3
460871,-3,-3,-3,-3,-3,-3,-3
460899,-3,-3,-3,-3,-3,-3,-3
460905,-3,-3,-3,-3,-3,-3,-3
460914,-3,-3,-3,-3,-3,-3,-3
460923,-3,-3,-3,-3,-3,-3,-3
460932,-3,-3,-3,-3,-3,-3,-3
460941,-3,-3,-3,-3,-3,-3,-3
460950,-3,-3,-3,-3,-3,-3,-3
460969,-3,-3,-3,-3,-3,-3,-3
460978,-3,-3,-3,-3,-3,-3,-3
460987,-3,-3,-3,-3,-3,-3,-3
460996,-3,-3,-3,-3,-3,-3,-3
461005,-3,-3,-3,-3,-3,-3,-3
461014,-3,-3,-3,-3,-3,-3,-3
461023,-3,-3,-3,-3,-3,-3,-3
461032,-3,-3,-3,-3,-3,-3,-3
461041,-3,-3,-3,-3,-3,-3,-3
461087,-3,-3,-3,-3,-3,-3,-3
461111,-3,-3,-3,-3,-3,-3,-3
461120,-3,-3,-3,-3,-3,-3,-3
461139,-3,-3,-3,-3,-3,-3,-3
461148,-3,-3,-3,-3,-3,-3,-3
461157,-3,-3,-3,-3,-3,-3,-3
461175,-3,-3,-3,-3,-3,-3,-3
461193,-3,-3,-3,-3,-3,-3,-3
461218,-3,-3,-3,-3,-3,-3,-3
461227,-3,-3,-3,-3,-3,-3,-3
461236,-3,-3,-3,-3,-3,-3,-3
461245,-3,-3,-3,-3,-3,-3,-3
461254,-3,-3,-3,-3,-3,-3,-3
461263,-3,-3,-3,-3,-3,-3,-3
461272,-3,-3,-3,-3,-3,-3,-3
461281,-3,-3,-3,-3,-3,-3,-3
461290,-3,-3,-3,-3,-3,-3,-3
461306,-3,-3,-3,-3,-3,-3,-3
461315,33,-3,-3,-3,-3,-3,-3
461324,-3,-3,-3,-3,-3,-3,-3
461333,-3,-3,-3,-3,-3,-3,-3
461342,-3,-3,-3,-3,-3,-3,-3
461351,-3,-3,-3,-3,-3,-3,-3
461360,-3,-3,-3,-3,-3,-3,-3
461379,-3,-3,-3,-3,-3,-3,-3
461388,-3,-3,-3,-3,-3,-3,-3
461397,-3,-3,-3,-3,-3,-3,-3
461403,-3,-3,-3,-3,-3,-3,-3
461412,-3,-3,-3,-3,-3,-3,-3
461421,-3,-3,-3,-3,-3,-3,-3
461430,-3,-3,-3,-3,-3,-3,-3
461449,-3,-3,-3,-3,-3,-3,-3
461458,-3,-3,-3,-3,-3,-3,-3
461476,-3,-3,-3,-3,-3,-3,-3
461485,-3,-3,-3,-3,-3,-3,-3
461494,-3,-3,-3,-3,-3,-3,-3
461500,-3,-3,-3,-3,-3,-3,-3
461528,-3,-3,-3,-3,-3,-3,-3
461537,-3,-3,-3,-3,-3,-3,-3
461546,-3,-3,-3,-3,-3,-3,-3
461555,-3,-3,-3,-3,-3,-3,-3
461564,-3,-3,-3,-3,-3,-3,-3
461573,-3,-3,-3,-3,-3,-3,-3
461582,-3,-3,-3,-3,-3,-3,-3
461591,-3,-3,-3,-3,-3,-3,-3
461607,-3,-3,-3,-3,-3,-3,-3
461616,-3,-3,-3,-3,-3,-3,-3
461625,-3,-3,-3,-3,-3,-3,-3
461634,-3,-3,-3,-3,-3,-3,-3
461643,-3,-3,-3,-3,-3,-3,-3
461652,-3,-3,-3,-3,-3,-3,-3
461661,-3,-3,-3,-3,-3,-3,-3
461670,-3,-3,-3,-3,-3,-3,-3
461689,-3,-3,-3,-3,-3,-3,-3
461698,-3,-3,-3,-3,-3,-3,-3
461704,-3,-3,-3,-3,-3,-3,-3
461713,-3,-3,-3,-3,-3,-3,-3
461722,-3,-3,-3,-3,-3,-3,-3
461731,-3,-3,-3,-3,-3,-3,-3
461740,-3,-3,-3,-3,-3,-3,-3
461759,-3,-3,-3,-3,-3,-3,-3
461768,-3,-3,-3,-3,-3,-3,-3
461777,-3,-3,-3,-3,-3,-3,-3
461786,-3,-3,-3,-3,-3,-3,-3
461795,-3,-3,-3,-3,-3,-3,-3
461801,-3,-3,-3,-3,-3,-3,-3
461810,-3,-3,-3,-3,-3,-3,-3
461829,-3,-3,-3,-3,-3,-3,-3
461838,-3,-3,-3,-3,-3,-3,-3
461847,-3,-3,-3,-3,-3,-3,-3
461856,-3,-3,-3,-3,-3,-3,-3
461865,-3,-3,-3,-3,-3,-3,-3
461874,-3,-3,-3,-3,-3,-3,-3
461883,-3,-3,-3,-3,-3,-3,-3
461892,-3,-3,-3,-3,-3,-3,-3
461908,-3,-3,-3,-3,-3,-3,-3
461917,-3,-3,-3,-3,-3,-3,-3
461926,-3,-3,-3,-3,-3,-3,-3
461935,-3,-3,-3,-3,-3,-3,-3
461944,-3,-3,-3,-3,-3,-3,-3
461953,-3,-3,-3,-3,-3,-3,-3
461962,-3,-3,-3,-3,-3,-3,-3
461971,-3,-3,-3,-3,-3,-3,-3
461980,-3,-3,-3,-3,-3,-3,-3
461999,-3,-3,-3,-3,-3,-3,-3
462008,-3,-3,-3,-3,-3,-3,-3
462017,-3,-3,-3,-3,-3,-3,-3
462026,-3,-3,-3,-3,-3,-3,-3
462035,-3,-3,-3,-3,-3,-3,-3
